campaign,run_key,role,relative_path,source_path,size_bytes,sha256,verified
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|D|R50|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/D/R50/BASE/training_metadata.json,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\D\R50\BASE\training_metadata.json,482,933ab975470e03cec2b5d19c2134966d1a76d2cc2a06e37c0edcf24eaf77964e,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|D|R500|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/D/R500/BASE/generated_feature_vectors.csv,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\D\R500\BASE\generated_feature_vectors.csv,384496,f042761d9eb6e759c01ed1800abe92946901fff29f767cca962858da1622fae5,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|D|R500|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/D/R500/BASE/generated_payloads.csv,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\D\R500\BASE\generated_payloads.csv,102278,8e805758251aa054f1a3c1271242c7654816c80502dea503c6811c1939582d02,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|D|R500|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/D/R500/BASE/generated_payloads.txt,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\D\R500\BASE\generated_payloads.txt,60729,6c4ddb8ab2b5228ad05b8c004b40cb18b7387e949bcb54eb928682d87c4ec8bc,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|D|R500|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/D/R500/BASE/logs/quality.log,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\D\R500\BASE\logs\quality.log,2656,559b96b61dfdf3ec99f1bc58239fdd76db5e780f15f09237aa2b0ffb43cd04a1,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|D|R500|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/D/R500/BASE/logs/rf.log,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\D\R500\BASE\logs\rf.log,157,5df373cb6a2f201f08a4488e82bf0d8dbde7883a67d33469e6a42c696b399ad1,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|D|R500|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/D/R500/BASE/logs/train.log,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\D\R500\BASE\logs\train.log,145,aa5eb55da69a7f3da29b1665280b2c4e9ac5ffbe45b43142df4214aa2e48b803,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|D|R500|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/D/R500/BASE/quality_metrics.json,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\D\R500\BASE\quality_metrics.json,2655,b3d2c27b660e0ea3ea937bf4db109447251f3bac96b6c32a1a6fa49d2349e92e,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|D|R500|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/D/R500/BASE/rf_metrics.json,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\D\R500\BASE\rf_metrics.json,1394,0f96e1f1fbb9d7cf616cb8d242bc64b23591925fa75ac1f86bf16615e611713f,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|D|R500|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/D/R500/BASE/run_manifest.json,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\D\R500\BASE\run_manifest.json,2870,e8ce32920093fc46babe70ca030a4bd655151d099984b6f4fc86e1a300a5b149,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|D|R500|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/D/R500/BASE/training_metadata.json,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\D\R500\BASE\training_metadata.json,480,ae2f3d3389261ba2f0c682b4eabdd07d8ddef3086fde9d36f101592109fa5924,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|D|Rfull|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/D/Rfull/BASE/generated_feature_vectors.csv,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\D\Rfull\BASE\generated_feature_vectors.csv,340807,f96d777aaebf543d0157402eb8c150890ad10b601cb7dd01c896c0ef06037169,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|D|Rfull|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/D/Rfull/BASE/generated_payloads.csv,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\D\Rfull\BASE\generated_payloads.csv,110810,d7cee9fb4f80a715eaf11995e35086c7c86bcee70612241295657a675607bfce,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|D|Rfull|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/D/Rfull/BASE/generated_payloads.txt,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\D\Rfull\BASE\generated_payloads.txt,69271,8ff82435fb7a6de1e4440243386b5fe0e5a4d5118ce8f7f5e066d655dca8ba83,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|D|Rfull|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/D/Rfull/BASE/logs/quality.log,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\D\Rfull\BASE\logs\quality.log,2730,5ac5cb40ae4d598ae123708aeb4c30cbf27e85fb812514051d47c11b587af52c,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|D|Rfull|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/D/Rfull/BASE/logs/rf.log,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\D\Rfull\BASE\logs\rf.log,158,9445769ac5d382e31b864a5317605d9f87facb227a181e13e88d34e9777023f7,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|D|Rfull|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/D/Rfull/BASE/logs/train.log,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\D\Rfull\BASE\logs\train.log,146,a32bbfaf0ea56b4759cbb95df2bf7d977388a3699c1fa837385debf88f6d2bf0,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|D|Rfull|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/D/Rfull/BASE/quality_metrics.json,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\D\Rfull\BASE\quality_metrics.json,2729,0da3167b039a29673515b39279a1ba7ee3db8f988ab4eb92d2f8d48d80494187,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|D|Rfull|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/D/Rfull/BASE/rf_metrics.json,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\D\Rfull\BASE\rf_metrics.json,997,d4f75bc7d5e8e7c9120fc5320f5d8b0cdef0b7791016921d73cba5f07eb7114d,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|D|Rfull|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/D/Rfull/BASE/run_manifest.json,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\D\Rfull\BASE\run_manifest.json,2882,e915a729ed024b67855cb95d6c407cd6baf5677b1298adb60ea4db4790c9847d,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|D|Rfull|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/D/Rfull/BASE/training_metadata.json,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\D\Rfull\BASE\training_metadata.json,486,992185cdf466fa5a147b6a674bd3dffaa2c9e0bc0f1d1c140b70e0407c191625,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R10|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R10/BASE/generated_feature_vectors.csv,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R10\BASE\generated_feature_vectors.csv,337664,0026fc98b7ea858741af03982ef6ada9e7ba58f531ad41cdcad6874de20c0490,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R10|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R10/BASE/generated_payloads.csv,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R10\BASE\generated_payloads.csv,109159,8954195184cee23b2f0d91923b63bf058c1d415660cc15765c55977d1a16547d,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R10|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R10/BASE/generated_payloads.txt,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R10\BASE\generated_payloads.txt,67748,6ad0de8cf971fd236f3be49ef5079ba9fbbb69ab8e49144bf74835b7af4fc76e,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R10|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R10/BASE/logs/quality.log,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R10\BASE\logs\quality.log,2737,7b638b2730468f386628ae4d940794e5c49f0f36afd3eb9e220835902318e236,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R10|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R10/BASE/logs/rf.log,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R10\BASE\logs\rf.log,156,35528f552f2be667a50e532a6c46586b5999d1cd36791b972bc8b151db2bc1f7,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R10|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R10/BASE/logs/train.log,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R10\BASE\logs\train.log,144,9114f872a723bb9680567f53f4d15386a3bf70930400f77d17a20f6c7599adb8,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R10|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R10/BASE/quality_metrics.json,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R10\BASE\quality_metrics.json,2736,346025d37a699b1d0da28ce3fe14768b698e40233682883f11ff0230bd31338b,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R10|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R10/BASE/rf_metrics.json,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R10\BASE\rf_metrics.json,1366,2de35646c339ce6c65c910b0c4a165776813ecdf150523d94ef2e8ea903dfcaa,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R10|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R10/BASE/run_manifest.json,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R10\BASE\run_manifest.json,2858,8c6b8c60b27a4a8ceecbdda3b5155383054c34baf0aca3006953d9368606e59d,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R10|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R10/BASE/training_metadata.json,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R10\BASE\training_metadata.json,484,18943fe6f94f419afc330eaa2ab61f7a70cf7739d3ae669466dea93595d8998c,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R100|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R100/BASE/generated_feature_vectors.csv,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R100\BASE\generated_feature_vectors.csv,395415,2533eba4ef97ce2874b31839fb4f02afae566ef7792a0150853d2734349c2be8,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R100|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R100/BASE/generated_payloads.csv,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R100\BASE\generated_payloads.csv,113578,ab992227e9d2c99615cc546f8df9e82031d3ec07d2cdfefdee2db47ddd3b7739,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R100|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R100/BASE/generated_payloads.txt,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R100\BASE\generated_payloads.txt,72265,a69ff298696350e9e9b23e512d823ed8fa33a752da06c9344528bb39f33ee25f,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R100|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R100/BASE/logs/quality.log,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R100\BASE\logs\quality.log,2663,d6d08306592d892075a4a3ac6dcd8236e502de129139cfe09e0777659f56148b,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R100|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R100/BASE/logs/rf.log,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R100\BASE\logs\rf.log,157,e29735bc9da8692eed6b8cb6b9e5c3482e6be8815338d940e98c7b586a4fed0b,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R100|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R100/BASE/logs/train.log,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R100\BASE\logs\train.log,145,b1c3d9e02d4f4654e901e9a22a52932636ca2bc900e4661d8b584d0c28f0b780,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R100|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R100/BASE/quality_metrics.json,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R100\BASE\quality_metrics.json,2662,047741720e9a82e0dc69b56a0432027f925b39befceb45090889b34b625056f0,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R100|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R100/BASE/rf_metrics.json,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R100\BASE\rf_metrics.json,1394,7a2b7b6102721a0367f50c0244bb6af8ab6eecf773c3134467ba233159ebb004,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R100|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R100/BASE/run_manifest.json,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R100\BASE\run_manifest.json,2870,dba151b328dfd1c44e5f3cce91191b338b605ff7785171d9b4037ee153c8ddaa,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R100|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R100/BASE/training_metadata.json,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R100\BASE\training_metadata.json,483,4f508f0ad17c7c8722de04e852f37878ed732bc4cfe7f4b4e6bcf41df30d50ed,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R20|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R20/BASE/generated_feature_vectors.csv,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R20\BASE\generated_feature_vectors.csv,375756,6266bb217c2c5ee3185a8e368890a4d74577f594c24d014a7a0667471c39b541,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R20|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R20/BASE/generated_payloads.csv,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R20\BASE\generated_payloads.csv,109558,93dad9bba65b722fc4f03789af7cdde375b3c54ef62276241e266ce96394a0c6,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R20|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R20/BASE/generated_payloads.txt,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R20\BASE\generated_payloads.txt,68150,b6c53c4af6508668ce5d5e4340a48d3d60830b35044ab79c974346192ffd1809,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R20|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R20/BASE/logs/quality.log,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R20\BASE\logs\quality.log,2734,29071b0b34b371935bffa6d0b9d2a812ead3eca05d66dfaaa1800a0eda14bf27,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R20|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R20/BASE/logs/rf.log,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R20\BASE\logs\rf.log,156,552e624a98a3276907f24441dcd19a38bb4d9088ad94d0c0a1703e925f18d0c0,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R20|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R20/BASE/logs/train.log,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R20\BASE\logs\train.log,144,a022dfed388b52fdfbed65258dd0c17bc8d73554a02fac9832a3f31f1f7b0c15,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R20|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R20/BASE/quality_metrics.json,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R20\BASE\quality_metrics.json,2733,6ac50ec57c647f8efca913d8936372473ea329885d42cecb72098172201526fe,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R20|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R20/BASE/rf_metrics.json,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R20\BASE\rf_metrics.json,1405,8501ee42e5b76bbfc1d31d36918fb3a3f17d2e6a31bd117724dba36df6b39eb8,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R20|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R20/BASE/run_manifest.json,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R20\BASE\run_manifest.json,2858,14558d7baa89afb0c8018d0de34a5eca508d5919f191fd08bdd0e5246558c257,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R20|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R20/BASE/training_metadata.json,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R20\BASE\training_metadata.json,482,81e4b55327eec4c7aaa944f5f3b41214c29b0a1a3d45b3d0fda893172cef2e5f,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R200|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R200/BASE/generated_feature_vectors.csv,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R200\BASE\generated_feature_vectors.csv,423495,d4a0ec3bec3566d51e5a316b64cb65cd2dc386f52780a065557c97dc8682662d,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R200|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R200/BASE/generated_payloads.csv,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R200\BASE\generated_payloads.csv,125524,6d8e9f9a6338f6f5242c0d439e84027e01aecfe27e8f76303e92eecf83fdd0ba,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R200|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R200/BASE/generated_payloads.txt,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R200\BASE\generated_payloads.txt,84233,be00f0ba082432d86a525856b6808e29db15871a3ac38f9e8b5172a13b4916e1,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R200|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R200/BASE/logs/quality.log,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R200\BASE\logs\quality.log,2635,f513de00b5a6c1f2792d857e86f6230774912c468b93c2e632758ca35bac4cf4,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R200|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R200/BASE/logs/rf.log,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R200\BASE\logs\rf.log,157,282fc799382b0e9009e6bfa6184bce496546f5d825ab89db38a39a5d418ef8f6,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R200|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R200/BASE/logs/train.log,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R200\BASE\logs\train.log,145,fed89fef8fe9ec32671952871db59bfa4d1730c6dba2dca17e53cd7a472e915f,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R200|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R200/BASE/quality_metrics.json,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R200\BASE\quality_metrics.json,2634,0586c588a31f4d9058ac4c89307dfc5c1c92e0a6400ebe1966256a1f213c737d,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R200|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R200/BASE/rf_metrics.json,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R200\BASE\rf_metrics.json,1393,0f21c63588aa986fab42a651bc6716b790d0d08103a6eb3c2e875685235f1cd4,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R200|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R200/BASE/run_manifest.json,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R200\BASE\run_manifest.json,2870,56cf4ba07becb8fd9c1d90706fffbd88c63c36382820a2b9d06f0dc772847f8f,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R200|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R200/BASE/training_metadata.json,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R200\BASE\training_metadata.json,480,91f7d90edbc6ab8985c8f961bb77a39f484e96f8eff95bae949cabe385922b11,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R50|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R50/BASE/generated_feature_vectors.csv,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R50\BASE\generated_feature_vectors.csv,384527,9b4919787cb74d695f3c065ea5ca9e50226df276e5605afe159e424cc8203d0b,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R50|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R50/BASE/generated_payloads.csv,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R50\BASE\generated_payloads.csv,113199,f45d1100cd3cde486af47d665384cc8dcfc6037e1b5145a316d3b01f5f24ef23,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R50|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R50/BASE/generated_payloads.txt,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R50\BASE\generated_payloads.txt,71964,c5fda1a1ab7924d7b4ba69eed2c898b7f94242810052b1b253feff1ee8a3d105,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R50|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R50/BASE/logs/quality.log,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R50\BASE\logs\quality.log,2695,596c5563564de8b05ad70f7af66021f6b10f85d91bd05cbad626311b46bda44e,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R50|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R50/BASE/logs/rf.log,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R50\BASE\logs\rf.log,156,6da7e487e5a821aa3393bf1d973713b0017ad435fd00a143bb9896f0fb4130a1,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R50|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R50/BASE/logs/train.log,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R50\BASE\logs\train.log,144,e1e48e299c8a5c45e4db39f341741d5c66c8096ec673f40f1ecec986ff1dc2e9,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R50|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R50/BASE/quality_metrics.json,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R50\BASE\quality_metrics.json,2694,aa3c33a8e3713d3bf8d86a6ee6fd00c82c8a1b485dc274b9a0706b1b37853230,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R50|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R50/BASE/rf_metrics.json,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R50\BASE\rf_metrics.json,1401,594e5c1d5cc8b82bccd692dd34713227e458b6142238945f76e94f821882239d,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R50|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R50/BASE/run_manifest.json,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R50\BASE\run_manifest.json,2858,f7c0725203839bdb983300f5806560ed5041804c4521327e13944a68461da4f4,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R50|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R50/BASE/training_metadata.json,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R50\BASE\training_metadata.json,482,3615cfc4ac559e6ac164251e157cf5ffac864ebf410220a60ffae9c2cc68f72d,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R500|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R500/BASE/generated_feature_vectors.csv,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R500\BASE\generated_feature_vectors.csv,419055,fd34d01116b7d8893613e1db00b3c417d216d4321dc51921491c468685d54029,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R500|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R500/BASE/generated_payloads.csv,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R500\BASE\generated_payloads.csv,128728,1cb486b2c4ef6dbc5cea236f2d2aeb6ed6e55cd95f8278cd7be0782a75ca962b,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R500|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R500/BASE/generated_payloads.txt,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R500\BASE\generated_payloads.txt,87616,5a03f48336e8feaa0325d532cb35c550981e2c6011e571382fe83ef13fab5740,True
phase2b_ratio_search_medium,phase2b_ratio_search_medium|smote|boolean|E|R500|BASE,run_artifact,phase2b_ratio_search_medium/smote/boolean/E/R500/BASE/logs/quality.log,H:\My Drive\GAN\final_results_complete\phase2b\smote\boolean\E\R500\BASE\logs\quality.log,2652,7762b6b03851597af4a02594dc76a3951a995ddd7ec73e88108b6198113c42af,True
