run_key,campaign,method_id,method_display_vi,family,scenario,ratio,variant,garbage_rate,sql_structure_rate,unique_rate,normalized_unique_rate,dominant_payload_share,normalized_dominant_payload_share,family_motif_coverage,family_motif_hit_rate,eligible_requests,blocked_requests,not_blocked_requests,not_sent_too_long,waf_not_blocked_rate,quality_metrics_path,quality_metrics_sha256
phase2a_scenario_search|smote|error|A|R50|BASE,phase2a_scenario_search,smote,SMOTE,error,A,50,BASE,0.0,1.0,0.645,0.645,0.035,0.035,0.875,0.65,400,400,0,0,0.0,final_result_info/phase2a_scenario_search/smote/error/A/R50/BASE/quality_metrics.json,db3607b8377f6464cf65b0da94dfff342a35d0cbd0148e032129673d7623d344
phase2a_scenario_search|smote|error|B|R50|BASE,phase2a_scenario_search,smote,SMOTE,error,B,50,BASE,0.0,1.0,0.73,0.73,0.025,0.025,0.5,0.975,400,400,0,0,0.0,final_result_info/phase2a_scenario_search/smote/error/B/R50/BASE/quality_metrics.json,583142cd64f696f02e13682de10866f965efcd1284b917188a53ced306842f91
phase2a_scenario_search|smote|error|C|R50|BASE,phase2a_scenario_search,smote,SMOTE,error,C,50,BASE,0.0,1.0,0.775,0.775,0.02,0.02,0.5,0.99,400,400,0,0,0.0,final_result_info/phase2a_scenario_search/smote/error/C/R50/BASE/quality_metrics.json,571f586868f044aae53353b3c6c8a7380603cdaa8156377584e2c86511c29dda
phase2a_scenario_search|smote|error|D|R50|BASE,phase2a_scenario_search,smote,SMOTE,error,D,50,BASE,0.0,1.0,0.73,0.73,0.025,0.025,0.625,0.825,400,400,0,0,0.0,final_result_info/phase2a_scenario_search/smote/error/D/R50/BASE/quality_metrics.json,7ed78505aeac27c42ef36b3750bafe1cc4edd0aad81ed01533634932dcc5a168
phase2a_scenario_search|smote|error|E|R50|BASE,phase2a_scenario_search,smote,SMOTE,error,E,50,BASE,0.0,1.0,0.745,0.745,0.015,0.015,0.875,0.75,400,400,0,0,0.0,final_result_info/phase2a_scenario_search/smote/error/E/R50/BASE/quality_metrics.json,c9d1cc8aa798dd6feaf3ba6b2e465906c7a17367a10c2df37001fdf0632ff2b1
phase2a_scenario_search|smote|error|F|R50|BASE,phase2a_scenario_search,smote,SMOTE,error,F,50,BASE,0.0,1.0,0.625,0.625,0.05,0.05,0.875,0.65,400,400,0,0,0.0,final_result_info/phase2a_scenario_search/smote/error/F/R50/BASE/quality_metrics.json,24eb9df743072645803e68303a03aa20c3d8ef2f8175f396e5d26e93c0e899a4
phase2a_scenario_search|smote|time|A|R50|BASE,phase2a_scenario_search,smote,SMOTE,time,A,50,BASE,0.0,1.0,0.72,0.72,0.02,0.02,0.8,1.0,400,400,0,0,0.0,final_result_info/phase2a_scenario_search/smote/time/A/R50/BASE/quality_metrics.json,1f9ed91c5c1767092125aeab25fa310bb188115a3d313cf4e824659d04d2dca7
phase2a_scenario_search|smote|time|B|R50|BASE,phase2a_scenario_search,smote,SMOTE,time,B,50,BASE,0.0,1.0,0.725,0.725,0.02,0.02,0.8,1.0,400,400,0,0,0.0,final_result_info/phase2a_scenario_search/smote/time/B/R50/BASE/quality_metrics.json,dc06f02b61973fd7f6c37681aaf67f0b96a6579d9b25580ccf1583c099bdec92
phase2a_scenario_search|smote|time|C|R50|BASE,phase2a_scenario_search,smote,SMOTE,time,C,50,BASE,0.0,1.0,0.735,0.735,0.02,0.02,1.0,1.0,400,400,0,0,0.0,final_result_info/phase2a_scenario_search/smote/time/C/R50/BASE/quality_metrics.json,beedeb46fd1d1cc399b4a16db22f814b572b2496fb04efc70be82b00cd1e2406
phase2a_scenario_search|smote|time|D|R50|BASE,phase2a_scenario_search,smote,SMOTE,time,D,50,BASE,0.0,1.0,0.735,0.735,0.02,0.02,0.8,1.0,400,400,0,0,0.0,final_result_info/phase2a_scenario_search/smote/time/D/R50/BASE/quality_metrics.json,b38b578256b8db0953369bc72a90d60e9fa3046e81407cb8b81ee62847deca21
phase2a_scenario_search|smote|time|E|R50|BASE,phase2a_scenario_search,smote,SMOTE,time,E,50,BASE,0.0,1.0,0.73,0.73,0.025,0.025,1.0,1.0,400,400,0,0,0.0,final_result_info/phase2a_scenario_search/smote/time/E/R50/BASE/quality_metrics.json,7f3d96c17a6ecea9c00aa06da999d0a1bce137c8ef4bd6d5ff37c4fd4547b478
phase2a_scenario_search|smote|time|F|R50|BASE,phase2a_scenario_search,smote,SMOTE,time,F,50,BASE,0.0,1.0,0.7,0.7,0.02,0.02,1.0,1.0,400,400,0,0,0.0,final_result_info/phase2a_scenario_search/smote/time/F/R50/BASE/quality_metrics.json,4f75873348ca15ee0f613bfd81affa2681bed6837af18eb7b5edd91e95655f47
phase2a_scenario_search|smote|union|A|R50|BASE,phase2a_scenario_search,smote,SMOTE,union,A,50,BASE,0.0,1.0,0.67,0.67,0.035,0.035,1.0,1.0,400,400,0,0,0.0,final_result_info/phase2a_scenario_search/smote/union/A/R50/BASE/quality_metrics.json,958ae363b5b29f61dc8d0e53b2c1f66654e25bc7715427e9111849e471fd890a
phase2a_scenario_search|smote|union|B|R50|BASE,phase2a_scenario_search,smote,SMOTE,union,B,50,BASE,0.0,1.0,0.695,0.695,0.025,0.025,0.5,1.0,400,400,0,0,0.0,final_result_info/phase2a_scenario_search/smote/union/B/R50/BASE/quality_metrics.json,ac30a9c3c6206f4cef0acc8eee27fb4d6df93a54404a27f30c7cf98dc8a025e6
phase2a_scenario_search|smote|union|C|R50|BASE,phase2a_scenario_search,smote,SMOTE,union,C,50,BASE,0.0,1.0,0.71,0.71,0.03,0.03,1.0,1.0,400,400,0,0,0.0,final_result_info/phase2a_scenario_search/smote/union/C/R50/BASE/quality_metrics.json,108d01c8800f505d118a796895feae4f2c691a61f9dc1161ef098e6b7d2c617f
phase2a_scenario_search|smote|union|D|R50|BASE,phase2a_scenario_search,smote,SMOTE,union,D,50,BASE,0.0,1.0,0.73,0.73,0.02,0.02,1.0,1.0,400,400,0,0,0.0,final_result_info/phase2a_scenario_search/smote/union/D/R50/BASE/quality_metrics.json,c043cfb0b518310504c1b8c308598ba5840940845230129bc80a4be5b360a1f3
phase2a_scenario_search|smote|union|E|R50|BASE,phase2a_scenario_search,smote,SMOTE,union,E,50,BASE,0.0,1.0,0.71,0.71,0.025,0.025,1.0,1.0,400,400,0,0,0.0,final_result_info/phase2a_scenario_search/smote/union/E/R50/BASE/quality_metrics.json,d957b0145c44d1b96a5c68f1832f0b2e7c807c55614938151c5754e9e5c098cd
phase2a_scenario_search|smote|union|F|R50|BASE,phase2a_scenario_search,smote,SMOTE,union,F,50,BASE,0.0,1.0,0.705,0.705,0.025,0.025,1.0,1.0,400,400,0,0,0.0,final_result_info/phase2a_scenario_search/smote/union/F/R50/BASE/quality_metrics.json,91510daedad2c955b7585e7bc812d70e3c71e5a3cb614a704289a5a8c4262514
phase2b_ratio_search_medium|ctgan|boolean|D|R100|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,boolean,D,100,BASE,0.0,1.0,0.174,0.174,0.082,0.082,0.75,1.0,1000,978,22,0,0.022,final_result_info/phase2b_ratio_search_medium/ctgan/boolean/D/R100/BASE/quality_metrics.json,384aa6e836b9c54ac7f754011e1adc3e88a0bc70beb626f9e09047df3c633a25
phase2b_ratio_search_medium|ctgan|boolean|D|R10|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,boolean,D,10,BASE,0.0,1.0,0.582,0.582,0.018,0.018,0.75,1.0,1000,992,8,0,0.008,final_result_info/phase2b_ratio_search_medium/ctgan/boolean/D/R10/BASE/quality_metrics.json,bd23b26e03fe4952dbfcc615ebe6672752736e0e99b19df27fda3e26ad03df1c
phase2b_ratio_search_medium|ctgan|boolean|D|R200|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,boolean,D,200,BASE,0.0,1.0,0.13,0.13,0.066,0.066,0.75,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/boolean/D/R200/BASE/quality_metrics.json,725d82ae37020fea3e80fe2d112b8d399b98467920e9059504f24ab8b3ce2ed0
phase2b_ratio_search_medium|ctgan|boolean|D|R20|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,boolean,D,20,BASE,0.0,1.0,0.438,0.438,0.02,0.02,0.75,1.0,1000,978,22,0,0.022,final_result_info/phase2b_ratio_search_medium/ctgan/boolean/D/R20/BASE/quality_metrics.json,0bcfe9d3751516120a358ec5d649de9735cd2cef8556a1df08f7dc1dc6dec1b6
phase2b_ratio_search_medium|ctgan|boolean|D|R500|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,boolean,D,500,BASE,0.0,1.0,0.06,0.06,0.158,0.158,0.75,1.0,1000,996,4,0,0.004,final_result_info/phase2b_ratio_search_medium/ctgan/boolean/D/R500/BASE/quality_metrics.json,36a9a8a862ea7b8e7fdc5b52d2afec689831c9029d01ec0a6bceeac99ba4e81b
phase2b_ratio_search_medium|ctgan|boolean|D|R50|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,boolean,D,50,BASE,0.0,1.0,0.294,0.294,0.034,0.034,0.75,1.0,1000,990,10,0,0.01,final_result_info/phase2b_ratio_search_medium/ctgan/boolean/D/R50/BASE/quality_metrics.json,1e466a1ec216a7c38791fd976b7d281efde1667a6a91317ff84993670c5309b4
phase2b_ratio_search_medium|ctgan|boolean|D|Rfull|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,boolean,D,full,BASE,0.0,1.0,0.732,0.732,0.018,0.018,1.0,1.0,1000,974,26,0,0.026,final_result_info/phase2b_ratio_search_medium/ctgan/boolean/D/Rfull/BASE/quality_metrics.json,197011d362388a1b86ee556bd65bc80f474909f04fdb62fa178539bb25d43c7a
phase2b_ratio_search_medium|ctgan|boolean|E|R100|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,boolean,E,100,BASE,0.0,1.0,0.202,0.202,0.05,0.05,1.0,1.0,1000,952,48,0,0.048,final_result_info/phase2b_ratio_search_medium/ctgan/boolean/E/R100/BASE/quality_metrics.json,8d9f96c4d34d2f5b76787e488854002106a71ac9bc708aeb17737a2ff95360ee
phase2b_ratio_search_medium|ctgan|boolean|E|R10|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,boolean,E,10,BASE,0.0,1.0,0.608,0.608,0.026,0.026,0.75,1.0,1000,986,14,0,0.014,final_result_info/phase2b_ratio_search_medium/ctgan/boolean/E/R10/BASE/quality_metrics.json,d5d4689380a1e9ed95fac7e79b1e5cecc9a96e7d0ee58085bad682a4fc7ba9b6
phase2b_ratio_search_medium|ctgan|boolean|E|R200|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,boolean,E,200,BASE,0.0,1.0,0.104,0.104,0.104,0.104,1.0,1.0,1000,992,8,0,0.008,final_result_info/phase2b_ratio_search_medium/ctgan/boolean/E/R200/BASE/quality_metrics.json,e2a608988ec1731a43c47ed60b45a56ebdf6fd22c86d469d24445101febc12d8
phase2b_ratio_search_medium|ctgan|boolean|E|R20|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,boolean,E,20,BASE,0.0,1.0,0.516,0.516,0.024,0.024,1.0,1.0,1000,984,16,0,0.016,final_result_info/phase2b_ratio_search_medium/ctgan/boolean/E/R20/BASE/quality_metrics.json,fac85b133af448592e33e29c9a6f99cf55570639d38bdb406cd52de767fe1833
phase2b_ratio_search_medium|ctgan|boolean|E|R500|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,boolean,E,500,BASE,0.0,1.0,0.05,0.05,0.18,0.18,0.75,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/boolean/E/R500/BASE/quality_metrics.json,96da3074715a6a5a89b9c0251fc36364109a1d9e3f6c80c57ccf33f31991994d
phase2b_ratio_search_medium|ctgan|boolean|E|R50|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,boolean,E,50,BASE,0.0,1.0,0.304,0.304,0.054,0.054,1.0,1.0,1000,970,30,0,0.03,final_result_info/phase2b_ratio_search_medium/ctgan/boolean/E/R50/BASE/quality_metrics.json,f03bedf0492bd6ee0bd3b9910ba4fa81850fad23fc510c75a8d606227332e52d
phase2b_ratio_search_medium|ctgan|boolean|E|Rfull|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,boolean,E,full,BASE,0.0,1.0,0.732,0.732,0.018,0.018,1.0,1.0,1000,974,26,0,0.026,final_result_info/phase2b_ratio_search_medium/ctgan/boolean/E/Rfull/BASE/quality_metrics.json,0c644689636a253147b8af0c2230f9e442ec7c6a1a1356b18db8cf19e0ec0b74
phase2b_ratio_search_medium|ctgan|error|B|R100|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,error,B,100,BASE,0.0,1.0,0.16,0.16,0.106,0.106,0.375,0.996,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/error/B/R100/BASE/quality_metrics.json,0b10f9fa872f9b0cc940017ce1ffa26441644cf007a8bcb2da5c2a59901571b5
phase2b_ratio_search_medium|ctgan|error|B|R200|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,error,B,200,BASE,0.0,1.0,0.102,0.102,0.208,0.208,0.375,0.996,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/error/B/R200/BASE/quality_metrics.json,98ea70c4a01c270a011c3a0a5cbc356ee0bab1ab0adf652f1e40e0caade81270
phase2b_ratio_search_medium|ctgan|error|B|R20|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,error,B,20,BASE,0.0,1.0,0.372,0.372,0.028,0.028,0.75,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/error/B/R20/BASE/quality_metrics.json,2c03bc00926d94982edf5a92b4205978ae5af5ede4681e61edbcbc29f4b2d43a
phase2b_ratio_search_medium|ctgan|error|B|R500|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,error,B,500,BASE,0.0,1.0,0.038,0.038,0.534,0.534,0.125,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/error/B/R500/BASE/quality_metrics.json,0ced3458ae9e86c642a1eb25434d15fcee699151e66f5506cf2256780aabf505
phase2b_ratio_search_medium|ctgan|error|B|R50|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,error,B,50,BASE,0.0,1.0,0.262,0.262,0.042,0.042,0.5,0.984,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/error/B/R50/BASE/quality_metrics.json,321ec67aacc9578fb3d399b7e170e75c49f0c05c5ff9a6c538b1ee140ed2911a
phase2b_ratio_search_medium|ctgan|error|B|Rfull|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,error,B,full,BASE,0.0,1.0,0.388,0.388,0.066,0.066,0.75,0.822,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/error/B/Rfull/BASE/quality_metrics.json,b35fec96d65868325d3502bc567b7a8245c6389a09687aaa8037af3784b9da67
phase2b_ratio_search_medium|ctgan|error|D|R100|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,error,D,100,BASE,0.0,1.0,0.164,0.164,0.12,0.12,0.625,0.986,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/error/D/R100/BASE/quality_metrics.json,7c98a6a92156a1324a629b0ecb4d26f2d92e12d42e492435999c7821279837c4
phase2b_ratio_search_medium|ctgan|error|D|R200|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,error,D,200,BASE,0.0,1.0,0.116,0.116,0.196,0.196,0.625,0.95,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/error/D/R200/BASE/quality_metrics.json,abb88ae65c8298dc6cb802eb827a91b7aed4548744f4849f3a85f5259a0d63d1
phase2b_ratio_search_medium|ctgan|error|D|R500|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,error,D,500,BASE,0.0,1.0,0.052,0.052,0.302,0.302,0.5,0.84,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/error/D/R500/BASE/quality_metrics.json,04e37987f33ec3664adc429e26a40a41953d5a8820882ec360abca90fa3bca50
phase2b_ratio_search_medium|ctgan|error|D|R50|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,error,D,50,BASE,0.0,1.0,0.23,0.23,0.084,0.084,0.5,0.984,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/error/D/R50/BASE/quality_metrics.json,0c5ad311bb56c0abc01898895e55746042b31b3fd02996166d2091ab76384e95
phase2b_ratio_search_medium|ctgan|error|D|Rfull|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,error,D,full,BASE,0.0,1.0,0.388,0.388,0.066,0.066,0.75,0.822,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/error/D/Rfull/BASE/quality_metrics.json,088b59cbd268bdc64cc103994ee8f1d3a14d24c37e5b7cbb54ea3d75213f2c3b
phase2b_ratio_search_medium|ctgan|time|A|R100|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,time,A,100,BASE,0.0020000000000000018,0.998,0.19,0.19,0.054,0.054,0.8,0.998,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/time/A/R100/BASE/quality_metrics.json,d6e7ed3bea1db7fd0118e5d788fc897cb8cc7eab86ae3b998a444b49782e5257
phase2b_ratio_search_medium|ctgan|time|A|R200|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,time,A,200,BASE,0.0020000000000000018,0.998,0.122,0.122,0.076,0.076,0.8,0.998,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/time/A/R200/BASE/quality_metrics.json,f1ab3fc871cda06530e7359d7f52f109f9d49d24acf20a004cb74fcc00654064
phase2b_ratio_search_medium|ctgan|time|A|R20|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,time,A,20,BASE,0.0,1.0,0.424,0.424,0.038,0.038,1.0,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/time/A/R20/BASE/quality_metrics.json,7f312e058ea48e8cc84ccf881e4f105d19c5f46027ea5ed2c417ba0ef8cb637b
phase2b_ratio_search_medium|ctgan|time|A|R500|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,time,A,500,BASE,0.018000000000000016,0.982,0.05,0.05,0.27,0.27,0.8,0.982,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/time/A/R500/BASE/quality_metrics.json,7b6e850cdd288afa83c2d1b584b0815878354a84ecf9c7a9bddb0afb68531475
phase2b_ratio_search_medium|ctgan|time|A|R50|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,time,A,50,BASE,0.0,1.0,0.296,0.296,0.048,0.048,1.0,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/time/A/R50/BASE/quality_metrics.json,f62f4c646c543147291540b5b5352516154b42e303b07d40ae826f6a1abcbbe0
phase2b_ratio_search_medium|ctgan|time|A|Rfull|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,time,A,full,BASE,0.0,1.0,0.508,0.508,0.046,0.046,1.0,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/time/A/Rfull/BASE/quality_metrics.json,a28e4b28f09c41a20ddcf46b47a44b28d2a79b0faaa4d03e7c8f6eb72d509eed
phase2b_ratio_search_medium|ctgan|time|D|R100|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,time,D,100,BASE,0.0,1.0,0.19,0.19,0.192,0.192,0.8,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/time/D/R100/BASE/quality_metrics.json,a601b5b2071831cf2ade1a7e1a29dd9ed1cc7f3ed04ac9ac91b714f46659cd2b
phase2b_ratio_search_medium|ctgan|time|D|R200|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,time,D,200,BASE,0.0,1.0,0.116,0.116,0.076,0.076,0.8,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/time/D/R200/BASE/quality_metrics.json,3fedeedae12f8dbe651ef8979a67e24473352de39ee663226767f05556dc52b2
phase2b_ratio_search_medium|ctgan|time|D|R500|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,time,D,500,BASE,0.0,1.0,0.058,0.058,0.196,0.196,0.8,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/time/D/R500/BASE/quality_metrics.json,7d5f9e83e67ccdbbd9985c915178a59d11e14fc9c086f842efc71aa6aa94cc85
phase2b_ratio_search_medium|ctgan|time|D|R50|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,time,D,50,BASE,0.0,1.0,0.284,0.284,0.104,0.104,1.0,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/time/D/R50/BASE/quality_metrics.json,820683c8c8f9c59f2a5ad189cd0fb29222e9dd03d33849b86c31befc8fda24c9
phase2b_ratio_search_medium|ctgan|time|D|Rfull|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,time,D,full,BASE,0.0,1.0,0.508,0.508,0.046,0.046,1.0,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/time/D/Rfull/BASE/quality_metrics.json,01f02b0be416a63d45e4a1533a260f51e08c94c8052d95bac18b81a74bddc479
phase2b_ratio_search_medium|ctgan|union|D|R100|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,union,D,100,BASE,0.0,1.0,0.194,0.194,0.1,0.1,1.0,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/union/D/R100/BASE/quality_metrics.json,2b41db8aa512cb8314102e64c69d99b3c290306e13b22fdf67ad562209b468c2
phase2b_ratio_search_medium|ctgan|union|D|R200|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,union,D,200,BASE,0.0,1.0,0.12,0.12,0.108,0.108,1.0,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/union/D/R200/BASE/quality_metrics.json,bfe3b427ef23fcabaa0a168aec409dd14271fd96b283ee42784c1f05c50b2795
phase2b_ratio_search_medium|ctgan|union|D|R20|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,union,D,20,BASE,0.0,1.0,0.402,0.402,0.036,0.036,1.0,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/union/D/R20/BASE/quality_metrics.json,fe498de885cbf8e3784ff12a8c52ecf46e9389b3398d70a6549d3a01a73fccdb
phase2b_ratio_search_medium|ctgan|union|D|R500|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,union,D,500,BASE,0.0,1.0,0.054,0.054,0.166,0.166,1.0,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/union/D/R500/BASE/quality_metrics.json,0536d96e930d02e85b0aecb27b8d4a4d4c9f9a8f511a51945af838f08df95cac
phase2b_ratio_search_medium|ctgan|union|D|R50|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,union,D,50,BASE,0.0,1.0,0.304,0.304,0.04,0.04,1.0,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/union/D/R50/BASE/quality_metrics.json,88f62d0a8bfde544d361b71b5e1b2e17e76dec4ab0464e1bc2aba4f671224492
phase2b_ratio_search_medium|ctgan|union|D|Rfull|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,union,D,full,BASE,0.0,1.0,0.602,0.602,0.016,0.016,1.0,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/union/D/Rfull/BASE/quality_metrics.json,4929d3e9ab4a0103ec2fcd92ee289ce0408ce415fb572c7b549852e2714b3641
phase2b_ratio_search_medium|ctgan|union|F|R100|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,union,F,100,BASE,0.0,1.0,0.192,0.192,0.092,0.092,0.75,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/union/F/R100/BASE/quality_metrics.json,9e5d9f4864d0b2841e2c29aae32fd17985838f47c22129d988053e7ccca8e024
phase2b_ratio_search_medium|ctgan|union|F|R10|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,union,F,10,BASE,0.0,1.0,0.596,0.596,0.02,0.02,1.0,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/union/F/R10/BASE/quality_metrics.json,87a160537d31f8fd347f49762b80aaf73ca3041d439fdd0ec7c7ff400d715838
phase2b_ratio_search_medium|ctgan|union|F|R200|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,union,F,200,BASE,0.0,1.0,0.118,0.118,0.112,0.112,0.75,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/union/F/R200/BASE/quality_metrics.json,f650e4c467d7f02ceae72f7e2d85f6c2dd3c8671999f3a38015cdd171480bebc
phase2b_ratio_search_medium|ctgan|union|F|R20|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,union,F,20,BASE,0.0,1.0,0.418,0.418,0.038,0.038,1.0,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/union/F/R20/BASE/quality_metrics.json,7cdac7ed53fd03a961df6956c258d6afb9bc87f8d5dd188e9454d66015a3e3b0
phase2b_ratio_search_medium|ctgan|union|F|R500|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,union,F,500,BASE,0.0,1.0,0.056,0.056,0.184,0.184,0.75,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/union/F/R500/BASE/quality_metrics.json,03f9bf979e542a13bf83858d2d027da08457196fdf6182528c891ec599b4049c
phase2b_ratio_search_medium|ctgan|union|F|R50|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,union,F,50,BASE,0.0,1.0,0.28,0.28,0.056,0.056,1.0,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/union/F/R50/BASE/quality_metrics.json,fa16ab65bf0dda5ad2c132560a735140d3b1abd741edd3e850db15b344b161e5
phase2b_ratio_search_medium|ctgan|union|F|Rfull|BASE,phase2b_ratio_search_medium,ctgan,CTGAN,union,F,full,BASE,0.0,1.0,0.602,0.602,0.016,0.016,1.0,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/ctgan/union/F/Rfull/BASE/quality_metrics.json,4f5dce9e9e427f9621594dc76495aa0d9f87faa07038190bcf6357f38674bdaa
phase2b_ratio_search_medium|gan|boolean|D|R100|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,boolean,D,100,BASE,0.0,1.0,0.004,0.004,0.998,0.998,0.5,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/boolean/D/R100/BASE/quality_metrics.json,a819edb905d4b9ef76e81153306d346a62b71d8b83549404987c79e8bf34476d
phase2b_ratio_search_medium|gan|boolean|D|R10|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,boolean,D,10,BASE,0.0,1.0,0.094,0.094,0.134,0.134,0.75,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/boolean/D/R10/BASE/quality_metrics.json,aed495365b0921cd511295a134e93de68080189c16d727ec015f44b4249e1dc9
phase2b_ratio_search_medium|gan|boolean|D|R200|BASE,phase2b_ratio_search_medium,gan,Vanilla GAN,boolean,D,200,BASE,0.0,1.0,0.002,0.002,1.0,1.0,0.25,1.0,1000,1000,0,0,0.0,final_result_info/phase2b_ratio_search_medium/gan/boolean/D/R200/BASE/quality_metrics.json,0812a27605d593cabb69a7322551168051750ba1bbd236a15763c73cccb401c0
