probe_index,source_row,method,payload,url,status,blocked,outcome,request_sent,url_length,latency_ms,attempts,error,audit_rule_ids,audit_transaction_ids,audit_messages,audit_files
10273,1403,POST,"1   )    )    procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and    (    (   3102  =  3102",http://127.0.0.1:18080/,403,True,blocked,True,23,7.678,1,,920350|942100|942151|942230|942320|949110,178456923819.385687,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Detects conditional SQL injection attempts"", ""Detects MySQL and PostgreSQL stored procedure/function injections"", ""Inbound Anomaly Score Exceeded (Total Score: 23)""]",transactions/20260720/20260720-1740/20260720-174038-178456923819.385687
10274,2705,GET,"-7184  )   as fshx where 3408  =  3408 or 5023  =  ctxsys.drithsx.sn  (  5023,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  5023  =  5023  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --",http://127.0.0.1:18080/?payload=-7184++%29+++as+fshx+where+3408++%3D++3408+or+5023++%3D++ctxsys.drithsx.sn++%28++5023%2C++%28++chr++%28++113++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++112++%29++%7C%7Cchr++%28++106++%29++%7C%7Cchr++%28++113++%29++%7C%7C++%28++select+++%28++case+when+++%28++5023++%3D++5023++%29+++then+1+else+0+end++%29+++from+dual++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++118++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++113+++%29++++%29+++++%29++--,403,True,blocked,True,507,7.714,1,,920350|933160|942100|942230|949110,178456923876.176721,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174038-178456923876.176721
10275,2705,POST,"-7184  )   as fshx where 3408  =  3408 or 5023  =  ctxsys.drithsx.sn  (  5023,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  5023  =  5023  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --",http://127.0.0.1:18080/,403,True,blocked,True,23,7.495,1,,920350|933160|942100|942230|949110,17845692384.287273,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174038-17845692384.287273
10276,3331,GET,"1  )    (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )   and   (  5099  =  5099",http://127.0.0.1:18080/?payload=1++%29++++%28++select+++%28++case+when+++%28++4587++%3D++4587++%29+++then+regexp_substring++%28++repeat++%28++left++%28++crypt_key++%28++char++%28++65++%29++%7C%7Cchar++%28++69++%29++%7C%7Cchar++%28++83++%29++%2Cnull++%29++%2C0++%29++%2C500000000++%29++%2Cnull++%29+++else+char++%28++76++%29++%7C%7Cchar++%28++65++%29++%7C%7Cchar++%28++102++%29++%7C%7Cchar++%28++72++%29+++end++%29+++from+++%28++values++%28++0+++%29++++%29+++++%29+++and+++%28++5099++%3D++5099,403,True,blocked,True,492,5.977,1,,920350|942230|949110,178456923819.385466,"[""Host header is a numeric IP address"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174038-178456923819.385466
10277,3331,POST,"1  )    (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )   and   (  5099  =  5099",http://127.0.0.1:18080/,403,True,blocked,True,23,6.697,1,,920350|942230|949110,178456923889.105142,"[""Host header is a numeric IP address"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174038-178456923889.105142
10278,1386,GET,1'+  (  select onzd where 8452  =  8452 and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric   )    )   +',http://127.0.0.1:18080/?payload=1%27%2B++%28++select+onzd+where+8452++%3D++8452+and+2853++%3D++cast+++%28++++%28+++chr++%28++113++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++112++%29++%7C%7Cchr++%28++106++%29++%7C%7Cchr++%28++113+++%29++++%29+++%7C%7C++%28++select+++%28++case+when+++%28++2853++%3D++2853++%29+++then+1+else+0+end+++%29++++%29+++%3A%3Atext%7C%7C++%28++chr++%28++113++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++118++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++113+++%29++++%29++++as+numeric+++%29++++%29+++%2B%27,403,True,blocked,True,537,6.002,1,,920350|933160|942100|942230|942320|942360|949110,178456923891.062561,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Detects MySQL and PostgreSQL stored procedure/function injections"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 33)""]",transactions/20260720/20260720-1740/20260720-174038-178456923891.062561
10279,1386,POST,1'+  (  select onzd where 8452  =  8452 and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric   )    )   +',http://127.0.0.1:18080/,403,True,blocked,True,23,6.399,1,,920350|933160|942100|942230|942320|942360|949110,178456923837.963286,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Detects MySQL and PostgreSQL stored procedure/function injections"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 33)""]",transactions/20260720/20260720-1740/20260720-174038-178456923837.963286
10280,657,GET,"1'   )    )     )   and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (     (  'sbey'  =  'sbey",http://127.0.0.1:18080/?payload=1%27+++%29++++%29+++++%29+++and+6055++%3D++ctxsys.drithsx.sn++%28++6055%2C++%28++chr++%28++113++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++112++%29++%7C%7Cchr++%28++106++%29++%7C%7Cchr++%28++113++%29++%7C%7C++%28++select+++%28++case+when+++%28++6055++%3D++6055++%29+++then+1+else+0+end++%29+++from+dual++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++118++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++113+++%29++++%29+++++%29+++and++++%28++++%28+++++%28++%27sbey%27++%3D++%27sbey,403,True,blocked,True,543,5.739,1,,920350|933160|942100|942230|949110,178456923864.456476,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174038-178456923864.456476
10281,657,POST,"1'   )    )     )   and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (     (  'sbey'  =  'sbey",http://127.0.0.1:18080/,403,True,blocked,True,23,6.362,1,,920350|933160|942100|942230|949110,178456923839.147460,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174038-178456923839.147460
10282,1178,GET,"1""   )    )     )   and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )    and    (    (     (  ""obau""  =  ""obau",http://127.0.0.1:18080/?payload=1%22+++%29++++%29+++++%29+++and+extractvalue++%28++7982%2Cconcat++%28++0x5c%2C0x7171706a71%2C++%28++select+++%28++elt++%28++7982++%3D++7982%2C1+++%29++++%29+++++%29++%2C0x717a767a71+++%29++++%29++++and++++%28++++%28+++++%28++%22obau%22++%3D++%22obau,403,True,blocked,True,281,5.014,1,,920350|942100|942151|949110,178456923882.783368,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174038-178456923882.783368
10283,1178,POST,"1""   )    )     )   and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )    and    (    (     (  ""obau""  =  ""obau",http://127.0.0.1:18080/,403,True,blocked,True,23,4.887,1,,920350|942100|942151|949110,178456923882.851205,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174038-178456923882.851205
10284,5772,GET,1'  )   where 3572  =  3572,http://127.0.0.1:18080/?payload=1%27++%29+++where+3572++%3D++3572,200,False,bypass,True,65,5.706,1,,920350,178456923842.081721,"[""Host header is a numeric IP address""]",transactions/20260720/20260720-1740/20260720-174038-178456923842.081721
10285,5772,POST,1'  )   where 3572  =  3572,http://127.0.0.1:18080/,200,False,bypass,True,23,5.962,1,,920350,178456923893.863850,"[""Host header is a numeric IP address""]",transactions/20260720/20260720-1740/20260720-174038-178456923893.863850
10286,5384,GET,"1'   )    )     )   or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )   and    (    (     (  'ochr' like 'ochr",http://127.0.0.1:18080/?payload=1%27+++%29++++%29+++++%29+++or+2633++%3D++dbms_pipe.receive_message++%28++chr++%28++112++%29++%7C%7Cchr++%28++65++%29++%7C%7Cchr++%28++65++%29++%7C%7Cchr++%28++103++%29++%2C5++%29+++and++++%28++++%28+++++%28++%27ochr%27+like+%27ochr,403,True,blocked,True,264,5.898,1,,920350|933160|942100|949110,178456923842.353737,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174038-178456923842.353737
10287,5384,POST,"1'   )    )     )   or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )   and    (    (     (  'ochr' like 'ochr",http://127.0.0.1:18080/,403,True,blocked,True,23,5.913,1,,920350|933160|942100|949110,178456923817.019840,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174038-178456923817.019840
10288,5521,GET,"1'  )   as kbja where 4275  =  4275 and   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  3484  =  3484,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )  --",http://127.0.0.1:18080/?payload=1%27++%29+++as+kbja+where+4275++%3D++4275+and+++%28++select+2%2A++%28++if+++%28++++%28+++select+%2A+from+++%28++select+concat++%28++0x7171706a71%2C++%28++select+++%28++elt++%28++3484++%3D++3484%2C1+++%29++++%29+++++%29++%2C0x717a767a71%2C0x78+++%29++++%29+++s++%29++%2C+8446744073709551610%2C+8446744073709551610+++%29++++%29+++++%29++--,403,True,blocked,True,369,4.947,1,,920350|942100|942151|949110,178456923894.294674,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174038-178456923894.294674
10289,5521,POST,"1'  )   as kbja where 4275  =  4275 and   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  3484  =  3484,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )  --",http://127.0.0.1:18080/,403,True,blocked,True,23,6.189,1,,920350|942100|942151|949110,178456923874.354145,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174038-178456923874.354145
10290,3765,GET,admin'  )   or '1'  =  '1'#,http://127.0.0.1:18080/?payload=admin%27++%29+++or+%271%27++%3D++%271%27%23,403,True,blocked,True,75,5.558,1,,920350|942100|949110,178456923811.793415,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174038-178456923811.793415
10291,3765,POST,admin'  )   or '1'  =  '1'#,http://127.0.0.1:18080/,403,True,blocked,True,23,5.43,1,,920350|942100|949110,178456923855.517623,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174038-178456923855.517623
10292,5577,GET,"1"" where 3329  =  3329 or sleep  (  5  )  --",http://127.0.0.1:18080/?payload=1%22+where+3329++%3D++3329+or+sleep++%28++5++%29++--,403,True,blocked,True,84,4.82,1,,920350|942100|942160|949110,17845692385.406533,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174038-17845692385.406533
10293,5577,POST,"1"" where 3329  =  3329 or sleep  (  5  )  --",http://127.0.0.1:18080/,403,True,blocked,True,23,5.852,1,,920350|942100|942160|949110,178456923867.493467,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174038-178456923867.493467
10294,347,GET,"1'+  (  select mumb where 4658  =  4658 or char  (  119  )  ||char  (  100  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substring  (  repeat  (  right  (  char  (  1441  )  ,0  )  ,5000000000  )  ,null  )  --",http://127.0.0.1:18080/?payload=1%27%2B++%28++select+mumb+where+4658++%3D++4658+or+char++%28++119++%29++%7C%7Cchar++%28++100++%29++%7C%7Cchar++%28++99++%29++%7C%7Cchar++%28++121++%29++++%3D++regexp_substring++%28++repeat++%28++right++%28++char++%28++1441++%29++%2C0++%29++%2C5000000000++%29++%2Cnull++%29++--,403,True,blocked,True,308,7.986,1,,920350|942100|942360|949110,178456923852.942816,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack Detected via libinjection"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174038-178456923852.942816
10295,347,POST,"1'+  (  select mumb where 4658  =  4658 or char  (  119  )  ||char  (  100  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substring  (  repeat  (  right  (  char  (  1441  )  ,0  )  ,5000000000  )  ,null  )  --",http://127.0.0.1:18080/,403,True,blocked,True,23,7.58,1,,920350|942100|942360|949110,178456923850.686664,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack Detected via libinjection"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174038-178456923850.686664
10296,178,GET, (  case when 6398  =  6398 then 1 else null end  ) ,http://127.0.0.1:18080/?payload=+%28++case+when+6398++%3D++6398+then+1+else+null+end++%29+,403,True,blocked,True,90,5.833,1,,920350|942100|942230|949110,178456923884.185373,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174038-178456923884.185373
10297,178,POST, (  case when 6398  =  6398 then 1 else null end  ) ,http://127.0.0.1:18080/,403,True,blocked,True,23,6.829,1,,920350|942100|942230|949110,178456923814.183859,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174038-178456923814.183859
10298,2372,GET,"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual",http://127.0.0.1:18080/?payload=select+dbms_pipe.receive_message++%28++chr++%28++66++%29++%7C%7Cchr++%28++67++%29++%7C%7Cchr++%28++79++%29++%7C%7Cchr++%28++101++%29++%2C5++%29+++from+dual,403,True,blocked,True,187,8.27,1,,920350|933160|942100|949110,178456923893.049913,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174038-178456923893.049913
10299,2372,POST,"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual",http://127.0.0.1:18080/,403,True,blocked,True,23,7.512,1,,920350|933160|942100|949110,178456923880.184201,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174038-178456923880.184201
10300,1597,GET,1'  )   and   (  7603  =  3634  )  *3634,http://127.0.0.1:18080/?payload=1%27++%29+++and+++%28++7603++%3D++3634++%29++%2A3634,403,True,blocked,True,84,5.372,1,,920350|942100|949110,178456923893.186227,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174038-178456923893.186227
10301,1597,POST,1'  )   and   (  7603  =  3634  )  *3634,http://127.0.0.1:18080/,403,True,blocked,True,23,5.013,1,,920350|942100|949110,178456923829.960755,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174038-178456923829.960755
10302,1532,GET,"-1272' or 1 group by concat  (  0x7171706a71,  (  select   (  case when   (  4232  =  4232  )   then 1 else 0 end   )    )   ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )    having min  (  0  )  #",http://127.0.0.1:18080/?payload=-1272%27+or+1+group+by+concat++%28++0x7171706a71%2C++%28++select+++%28++case+when+++%28++4232++%3D++4232++%29+++then+1+else+0+end+++%29++++%29+++%2C0x717a767a71%2Cfloor++%28++rand++%28++0++%29++%2A2+++%29++++%29++++having+min++%28++0++%29++%23,403,True,blocked,True,275,4.683,1,,920350|942100|942151|942230|949110,178456923855.018466,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174038-178456923855.018466
10303,1532,POST,"-1272' or 1 group by concat  (  0x7171706a71,  (  select   (  case when   (  4232  =  4232  )   then 1 else 0 end   )    )   ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )    having min  (  0  )  #",http://127.0.0.1:18080/,403,True,blocked,True,23,5.552,1,,920350|942100|942151|942230|949110,17845692380.264421,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 18)""]",transactions/20260720/20260720-1740/20260720-174038-17845692380.264421
10304,5504,GET,"1""  )   where 3404  =  3404 and 8148  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",http://127.0.0.1:18080/?payload=1%22++%29+++where+3404++%3D++3404+and+8148++%3D++like++%28++%27abcdefg%27%2Cupper++%28++hex++%28++randomblob++%28++500000000%2F2+++%29++++%29++++++%29++++%29+++--,403,True,blocked,True,194,5.396,1,,920350|942100|942151|949110,17845692382.429691,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174038-17845692382.429691
10305,5504,POST,"1""  )   where 3404  =  3404 and 8148  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",http://127.0.0.1:18080/,403,True,blocked,True,23,5.113,1,,920350|942100|942151|949110,178456923828.666204,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174038-178456923828.666204
10306,1888,GET,"1'+  (  select kqac where 4362  =  4362 and 8312  =  dbms_pipe.receive_message  (  chr  (  69  )  ||chr  (  79  )  ||chr  (  101  )  ||chr  (  68  )  ,5  )  --",http://127.0.0.1:18080/?payload=1%27%2B++%28++select+kqac+where+4362++%3D++4362+and+8312++%3D++dbms_pipe.receive_message++%28++chr++%28++69++%29++%7C%7Cchr++%28++79++%29++%7C%7Cchr++%28++101++%29++%7C%7Cchr++%28++68++%29++%2C5++%29++--,403,True,blocked,True,235,5.726,1,,920350|933160|942100|942360|949110,178456923856.082980,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack Detected via libinjection"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 23)""]",transactions/20260720/20260720-1740/20260720-174038-178456923856.082980
10307,1888,POST,"1'+  (  select kqac where 4362  =  4362 and 8312  =  dbms_pipe.receive_message  (  chr  (  69  )  ||chr  (  79  )  ||chr  (  101  )  ||chr  (  68  )  ,5  )  --",http://127.0.0.1:18080/,403,True,blocked,True,23,6.583,1,,920350|933160|942100|942360|949110,178456923810.313470,"[""Host header is a numeric IP address"", ""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack Detected via libinjection"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 23)""]",transactions/20260720/20260720-1740/20260720-174038-178456923810.313470
10308,2162,GET,"-7971   )    )    as armw where 9474  =  9474 or make_set  (  9354  =  9354,7185  )  --",http://127.0.0.1:18080/?payload=-7971+++%29++++%29++++as+armw+where+9474++%3D++9474+or+make_set++%28++9354++%3D++9354%2C7185++%29++--,403,True,blocked,True,133,7.331,1,,920350|942100|942151|949110,178456923837.000401,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174038-178456923837.000401
10309,2162,POST,"-7971   )    )    as armw where 9474  =  9474 or make_set  (  9354  =  9354,7185  )  --",http://127.0.0.1:18080/,403,True,blocked,True,23,6.84,1,,920350|942100|942151|949110,17845692381.311780,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 13)""]",transactions/20260720/20260720-1740/20260720-174038-17845692381.311780
10310,6234,GET,-9389'  )   order by 1#,http://127.0.0.1:18080/?payload=-9389%27++%29+++order+by+1%23,403,True,blocked,True,61,5.26,1,,920350|942100|949110,178456923814.366176,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174038-178456923814.366176
10311,6234,POST,-9389'  )   order by 1#,http://127.0.0.1:18080/,403,True,blocked,True,23,5.705,1,,920350|942100|949110,178456923893.762439,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174038-178456923893.762439
10312,2435,GET,"1'   )    )    as cbka where 3176  =  3176 and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",http://127.0.0.1:18080/?payload=1%27+++%29++++%29++++as+cbka+where+3176++%3D++3176+and+8407++%3D++++%28++select+count++%28++%2A++%29+++from+generate_series++%28++1%2C5000000+++%29++++%29+++--,403,True,blocked,True,191,6.039,1,,920350|942100|949110,178456923877.767551,"[""Host header is a numeric IP address"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 8)""]",transactions/20260720/20260720-1740/20260720-174038-178456923877.767551
