probe_index,source_row,method,payload,url,status,blocked,outcome,request_sent,url_length,latency_ms,attempts,error
9362,501,GET,-4906'   )    )     )   or 4493  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4493  =  4493  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and    (    (     (  'pkrq'  =  'pkrq,http://127.0.0.1:18080/?payload=-4906%27+++%29++++%29+++++%29+++or+4493++%3D++utl_inaddr.get_host_address++%28++chr++%28++113++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++112++%29++%7C%7Cchr++%28++106++%29++%7C%7Cchr++%28++113++%29++%7C%7C++%28++select+++%28++case+when+++%28++4493++%3D++4493++%29+++then+1+else+0+end++%29+++from+dual++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++118++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++113+++%29++++%29++++and++++%28++++%28+++++%28++%27pkrq%27++%3D++%27pkrq,403,True,blocked,True,535,6.022,1,
9363,501,POST,-4906'   )    )     )   or 4493  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4493  =  4493  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and    (    (     (  'pkrq'  =  'pkrq,http://127.0.0.1:18080/,403,True,blocked,True,23,7.893,1,
9364,2283,GET,"1 or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   # jmki",http://127.0.0.1:18080/?payload=1+or+8421++%3D++++%28++select+count++%28++%2A++%29+++from+generate_series++%28++1%2C5000000+++%29++++%29+++%23+jmki,403,True,blocked,True,147,4.991,1,
9365,2283,POST,"1 or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   # jmki",http://127.0.0.1:18080/,403,True,blocked,True,23,6.887,1,
9366,3576,GET,1 or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )  # lwfs,http://127.0.0.1:18080/?payload=1+or+++%28++select+%2A+from+++%28++select++%28++sleep++%28++5+++%29++++%29+++++%29++ydpu++%29++%23+lwfs,403,True,blocked,True,135,5.813,1,
9367,3576,POST,1 or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )  # lwfs,http://127.0.0.1:18080/,403,True,blocked,True,23,6.039,1,
9368,3663,GET,"  (  select   (  case when   (  1938  =  1938  )   then dbms_pipe.receive_message  (  chr  (  118  )  ||chr  (  118  )  ||chr  (  112  )  ||chr  (  76  )  ,5  )   else 1938 end  )   from dual  )  ",http://127.0.0.1:18080/?payload=++%28++select+++%28++case+when+++%28++1938++%3D++1938++%29+++then+dbms_pipe.receive_message++%28++chr++%28++118++%29++%7C%7Cchr++%28++118++%29++%7C%7Cchr++%28++112++%29++%7C%7Cchr++%28++76++%29++%2C5++%29+++else+1938+end++%29+++from+dual++%29++,403,True,blocked,True,276,6.132,1,
9369,3663,POST,"  (  select   (  case when   (  1938  =  1938  )   then dbms_pipe.receive_message  (  chr  (  118  )  ||chr  (  118  )  ||chr  (  112  )  ||chr  (  76  )  ,5  )   else 1938 end  )   from dual  )  ",http://127.0.0.1:18080/,403,True,blocked,True,23,8.06,1,
9370,4566,GET,"1""   )    )    or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #",http://127.0.0.1:18080/?payload=1%22+++%29++++%29++++or+++%28++select+%2A+from+++%28++select++%28++sleep++%28++5+++%29++++%29+++++%29++sddo++%29++%23,403,True,blocked,True,149,8.641,1,
9371,4566,POST,"1""   )    )    or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #",http://127.0.0.1:18080/,403,True,blocked,True,23,11.267,1,
9372,3693,GET,"1'+  (  select vohg where 6383  =  6383 and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )      )    )   +'",http://127.0.0.1:18080/?payload=1%27%2B++%28++select+vohg+where+6383++%3D++6383+and+6055++%3D++ctxsys.drithsx.sn++%28++6055%2C++%28++chr++%28++113++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++112++%29++%7C%7Cchr++%28++106++%29++%7C%7Cchr++%28++113++%29++%7C%7C++%28++select+++%28++case+when+++%28++6055++%3D++6055++%29+++then+1+else+0+end++%29+++from+dual++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++118++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++113+++%29++++%29++++++%29++++%29+++%2B%27,403,True,blocked,True,526,8.396,1,
9373,3693,POST,"1'+  (  select vohg where 6383  =  6383 and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )      )    )   +'",http://127.0.0.1:18080/,403,True,blocked,True,23,7.849,1,
9374,4651,GET,"select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3 and    (    (   'wusq'  =  'wusq",http://127.0.0.1:18080/?payload=select+count++%28++%2A++%29+++from+domain.domains+as+t1%2Cdomain.columns+as+t2%2Cdomain.tables+as+t3+and++++%28++++%28+++%27wusq%27++%3D++%27wusq,403,True,blocked,True,177,7.034,1,
9375,4651,POST,"select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3 and    (    (   'wusq'  =  'wusq",http://127.0.0.1:18080/,403,True,blocked,True,23,6.651,1,
9376,4930,GET,1'   )    )     )   and 2006  =  2006,http://127.0.0.1:18080/?payload=1%27+++%29++++%29+++++%29+++and+2006++%3D++2006,403,True,blocked,True,79,6.144,1,
9377,4930,POST,1'   )    )     )   and 2006  =  2006,http://127.0.0.1:18080/,403,True,blocked,True,23,6.771,1,
9378,1375,GET,"1%'  )   union all select null,null,null,null,null,null#",http://127.0.0.1:18080/?payload=1%25%27++%29+++union+all+select+null%2Cnull%2Cnull%2Cnull%2Cnull%2Cnull%23,403,True,blocked,True,106,6.355,1,
9379,1375,POST,"1%'  )   union all select null,null,null,null,null,null#",http://127.0.0.1:18080/,403,True,blocked,True,23,5.423,1,
9380,3666,GET,"1""  )   and elt  (  4249  =  4249,7259  )   and   (  ""upkx""  =  ""upkx",http://127.0.0.1:18080/?payload=1%22++%29+++and+elt++%28++4249++%3D++4249%2C7259++%29+++and+++%28++%22upkx%22++%3D++%22upkx,403,True,blocked,True,123,5.05,1,
9381,3666,POST,"1""  )   and elt  (  4249  =  4249,7259  )   and   (  ""upkx""  =  ""upkx",http://127.0.0.1:18080/,403,True,blocked,True,23,6.0,1,
9382,852,GET,"-7574%""  )   or 5023  =  ctxsys.drithsx.sn  (  5023,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  5023  =  5023  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and   (  ""%""  =  """,http://127.0.0.1:18080/?payload=-7574%25%22++%29+++or+5023++%3D++ctxsys.drithsx.sn++%28++5023%2C++%28++chr++%28++113++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++112++%29++%7C%7Cchr++%28++106++%29++%7C%7Cchr++%28++113++%29++%7C%7C++%28++select+++%28++case+when+++%28++5023++%3D++5023++%29+++then+1+else+0+end++%29+++from+dual++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++118++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++113+++%29++++%29+++++%29+++and+++%28++%22%25%22++%3D++%22,403,True,blocked,True,512,5.806,1,
9383,852,POST,"-7574%""  )   or 5023  =  ctxsys.drithsx.sn  (  5023,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  5023  =  5023  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and   (  ""%""  =  """,http://127.0.0.1:18080/,403,True,blocked,True,23,8.009,1,
9384,3916,GET,"1'||  (  select 'svbf' where 7017  =  7017 or elt  (  6272  =  6272,sleep  (  5   )    )     )  ||'",http://127.0.0.1:18080/?payload=1%27%7C%7C++%28++select+%27svbf%27+where+7017++%3D++7017+or+elt++%28++6272++%3D++6272%2Csleep++%28++5+++%29++++%29+++++%29++%7C%7C%27,403,True,blocked,True,165,6.478,1,
9385,3916,POST,"1'||  (  select 'svbf' where 7017  =  7017 or elt  (  6272  =  6272,sleep  (  5   )    )     )  ||'",http://127.0.0.1:18080/,403,True,blocked,True,23,6.276,1,
9386,433,GET,"1%""   )    )     )   or 4915  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",http://127.0.0.1:18080/?payload=1%25%22+++%29++++%29+++++%29+++or+4915++%3D++++%28++select+count++%28++%2A++%29+++from+domain.domains+as+t1%2Cdomain.columns+as+t2%2Cdomain.tables+as+t3++%29++--,403,True,blocked,True,193,6.27,1,
9387,433,POST,"1%""   )    )     )   or 4915  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",http://127.0.0.1:18080/,403,True,blocked,True,23,7.674,1,
9388,1083,GET,"1 or benchmark  (  10000000,MD5  (  1   )    )   #",http://127.0.0.1:18080/?payload=1+or+benchmark++%28++10000000%2CMD5++%28++1+++%29++++%29+++%23,403,True,blocked,True,94,6.401,1,
9389,1083,POST,"1 or benchmark  (  10000000,MD5  (  1   )    )   #",http://127.0.0.1:18080/,403,True,blocked,True,23,6.382,1,
9390,1347,GET,"-5207"" where 2050  =  2050 union all select 2050,2050,2050,2050,2050,2050,2050--",http://127.0.0.1:18080/?payload=-5207%22+where+2050++%3D++2050+union+all+select+2050%2C2050%2C2050%2C2050%2C2050%2C2050%2C2050--,403,True,blocked,True,128,6.558,1,
9391,1347,POST,"-5207"" where 2050  =  2050 union all select 2050,2050,2050,2050,2050,2050,2050--",http://127.0.0.1:18080/,403,True,blocked,True,23,6.396,1,
9392,5848,GET,select   (  case when   (  5740  =  7636  )   then 5740 else cast  (  1 as int  )  /  (  select 0 from dual  )   end  )   from dual--,http://127.0.0.1:18080/?payload=select+++%28++case+when+++%28++5740++%3D++7636++%29+++then+5740+else+cast++%28++1+as+int++%29++%2F++%28++select+0+from+dual++%29+++end++%29+++from+dual--,403,True,blocked,True,185,5.643,1,
9393,5848,POST,select   (  case when   (  5740  =  7636  )   then 5740 else cast  (  1 as int  )  /  (  select 0 from dual  )   end  )   from dual--,http://127.0.0.1:18080/,403,True,blocked,True,23,5.452,1,
9394,1465,GET,"1 or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )   # ogwe",http://127.0.0.1:18080/?payload=1+or+extractvalue++%28++1297%2Cconcat++%28++0x5c%2C0x7171706a71%2C++%28++select+++%28++elt++%28++1297++%3D++1297%2C1+++%29++++%29+++++%29++%2C0x717a767a71+++%29++++%29+++%23+ogwe,403,True,blocked,True,210,5.421,1,
9395,1465,POST,"1 or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )   # ogwe",http://127.0.0.1:18080/,403,True,blocked,True,23,6.57,1,
9396,1184,GET,"-2889   )    )    as iqzv where 1786  =  1786 union all select 1786,1786,1786,1786,1786,1786,1786,1786--",http://127.0.0.1:18080/?payload=-2889+++%29++++%29++++as+iqzv+where+1786++%3D++1786+union+all+select+1786%2C1786%2C1786%2C1786%2C1786%2C1786%2C1786%2C1786--,403,True,blocked,True,156,5.614,1,
9397,1184,POST,"-2889   )    )    as iqzv where 1786  =  1786 union all select 1786,1786,1786,1786,1786,1786,1786,1786--",http://127.0.0.1:18080/,403,True,blocked,True,23,6.6,1,
9398,6052,GET,1'||  (  select 'feyg' from dual where 7734  =  7734 and 3843  =  6724#,http://127.0.0.1:18080/?payload=1%27%7C%7C++%28++select+%27feyg%27+from+dual+where+7734++%3D++7734+and+3843++%3D++6724%23,403,True,blocked,True,121,6.337,1,
9399,6052,POST,1'||  (  select 'feyg' from dual where 7734  =  7734 and 3843  =  6724#,http://127.0.0.1:18080/,403,True,blocked,True,23,6.326,1,
9400,4524,GET,"1',  (  case when 3598  =  2118 then 1 else null end  )  ",http://127.0.0.1:18080/?payload=1%27%2C++%28++case+when+3598++%3D++2118+then+1+else+null+end++%29++,403,True,blocked,True,99,5.599,1,
9401,4524,POST,"1',  (  case when 3598  =  2118 then 1 else null end  )  ",http://127.0.0.1:18080/,403,True,blocked,True,23,7.464,1,
9402,1213,GET,1' where 1153  =  1153 or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )  --,http://127.0.0.1:18080/?payload=1%27+where+1153++%3D++1153+or+++%28++select+%2A+from+++%28++select++%28++sleep++%28++5+++%29++++%29+++++%29++ydpu++%29++--,403,True,blocked,True,154,6.038,1,
9403,1213,POST,1' where 1153  =  1153 or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )  --,http://127.0.0.1:18080/,403,True,blocked,True,23,5.713,1,
9404,2168,GET,1'  )   and sleep  (  5  )   and   (  'xecl' like 'xecl,http://127.0.0.1:18080/?payload=1%27++%29+++and+sleep++%28++5++%29+++and+++%28++%27xecl%27+like+%27xecl,403,True,blocked,True,103,5.426,1,
9405,2168,POST,1'  )   and sleep  (  5  )   and   (  'xecl' like 'xecl,http://127.0.0.1:18080/,403,True,blocked,True,23,6.446,1,
9406,2292,GET,1 and user_name  (    )     =   'dbo',http://127.0.0.1:18080/?payload=1+and+user_name++%28++++%29+++++%3D+++%27dbo%27,403,True,blocked,True,79,6.916,1,
9407,2292,POST,1 and user_name  (    )     =   'dbo',http://127.0.0.1:18080/,403,True,blocked,True,23,5.604,1,
9408,4358,GET,"1""   )    )    and c",http://127.0.0.1:18080/?payload=1%22+++%29++++%29++++and+c,403,True,blocked,True,58,5.501,1,
9409,4358,POST,"1""   )    )    and c",http://127.0.0.1:18080/,403,True,blocked,True,23,6.192,1,
9410,483,GET,""" or """" """,http://127.0.0.1:18080/?payload=%22+or+%22%22+%22,200,False,bypass,True,49,7.027,1,
9411,483,POST,""" or """" """,http://127.0.0.1:18080/,200,False,bypass,True,23,7.595,1,
9412,4738,GET,"1%""   )    )     )   and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",http://127.0.0.1:18080/?payload=1%25%22+++%29++++%29+++++%29+++and+8635++%3D++++%28++select+count++%28++%2A++%29+++from+generate_series++%28++1%2C5000000+++%29++++%29+++--,403,True,blocked,True,171,6.48,1,
9413,4738,POST,"1%""   )    )     )   and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",http://127.0.0.1:18080/,403,True,blocked,True,23,5.649,1,
9414,1241,GET,"1'+  (  select vohg where 6383  =  6383 and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )      )    )   +'",http://127.0.0.1:18080/?payload=1%27%2B++%28++select+vohg+where+6383++%3D++6383+and+6055++%3D++ctxsys.drithsx.sn++%28++6055%2C++%28++chr++%28++113++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++112++%29++%7C%7Cchr++%28++106++%29++%7C%7Cchr++%28++113++%29++%7C%7C++%28++select+++%28++case+when+++%28++6055++%3D++6055++%29+++then+1+else+0+end++%29+++from+dual++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++118++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++113+++%29++++%29++++++%29++++%29+++%2B%27,403,True,blocked,True,526,5.44,1,
9415,1241,POST,"1'+  (  select vohg where 6383  =  6383 and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )      )    )   +'",http://127.0.0.1:18080/,403,True,blocked,True,23,5.109,1,
9416,247,GET,"1' in boolean mode  )   union all select null,null,null,null,null,null,null--",http://127.0.0.1:18080/?payload=1%27+in+boolean+mode++%29+++union+all+select+null%2Cnull%2Cnull%2Cnull%2Cnull%2Cnull%2Cnull--,403,True,blocked,True,125,5.265,1,
9417,247,POST,"1' in boolean mode  )   union all select null,null,null,null,null,null,null--",http://127.0.0.1:18080/,403,True,blocked,True,23,4.951,1,
9418,1022,GET,"1' and make_set  (  4952  =  7129,7129  )  ",http://127.0.0.1:18080/?payload=1%27+and+make_set++%28++4952++%3D++7129%2C7129++%29++,403,True,blocked,True,85,5.094,1,
9419,1022,POST,"1' and make_set  (  4952  =  7129,7129  )  ",http://127.0.0.1:18080/,403,True,blocked,True,23,4.934,1,
9420,1320,GET,1'  )   where 8707  =  8707 and 3210  =  1477--,http://127.0.0.1:18080/?payload=1%27++%29+++where+8707++%3D++8707+and+3210++%3D++1477--,403,True,blocked,True,87,5.355,1,
9421,1320,POST,1'  )   where 8707  =  8707 and 3210  =  1477--,http://127.0.0.1:18080/,403,True,blocked,True,23,5.098,1,
9422,2346,GET,"call regexp_substring  (  repeat  (  right  (  char  (  3702  )  ,0  )  ,500000000  )  ,null  )   and    (    (   ""%""  =  """,http://127.0.0.1:18080/?payload=call+regexp_substring++%28++repeat++%28++right++%28++char++%28++3702++%29++%2C0++%29++%2C500000000++%29++%2Cnull++%29+++and++++%28++++%28+++%22%25%22++%3D++%22,200,False,bypass,True,191,5.051,1,
9423,2346,POST,"call regexp_substring  (  repeat  (  right  (  char  (  3702  )  ,0  )  ,500000000  )  ,null  )   and    (    (   ""%""  =  """,http://127.0.0.1:18080/,200,False,bypass,True,23,5.553,1,
9424,4554,GET,"-8358'   )    )     )   union all select 7282,7282--",http://127.0.0.1:18080/?payload=-8358%27+++%29++++%29+++++%29+++union+all+select+7282%2C7282--,403,True,blocked,True,94,4.854,1,
9425,4554,POST,"-8358'   )    )     )   union all select 7282,7282--",http://127.0.0.1:18080/,403,True,blocked,True,23,4.606,1,
9426,3873,GET,"1   )    )    as xsyk where 2575  =  2575 or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",http://127.0.0.1:18080/?payload=1+++%29++++%29++++as+xsyk+where+2575++%3D++2575+or+8156++%3D++++%28++select+count++%28++%2A++%29+++from+generate_series++%28++1%2C5000000+++%29++++%29+++--,403,True,blocked,True,187,5.26,1,
9427,3873,POST,"1   )    )    as xsyk where 2575  =  2575 or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",http://127.0.0.1:18080/,403,True,blocked,True,23,6.844,1,
9428,641,GET,"-4406%' union all select 9599,9599,9599,9599#",http://127.0.0.1:18080/?payload=-4406%25%27+union+all+select+9599%2C9599%2C9599%2C9599%23,403,True,blocked,True,89,5.571,1,
9429,641,POST,"-4406%' union all select 9599,9599,9599,9599#",http://127.0.0.1:18080/,403,True,blocked,True,23,5.399,1,
9430,4971,GET,"1""  )    (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )   and   (  ""xhqc""  =  ""xhqc",http://127.0.0.1:18080/?payload=1%22++%29++++%28++select+++%28++case+when+++%28++4587++%3D++4587++%29+++then+regexp_substring++%28++repeat++%28++left++%28++crypt_key++%28++char++%28++65++%29++%7C%7Cchar++%28++69++%29++%7C%7Cchar++%28++83++%29++%2Cnull++%29++%2C0++%29++%2C500000000++%29++%2Cnull++%29+++else+char++%28++76++%29++%7C%7Cchar++%28++65++%29++%7C%7Cchar++%28++102++%29++%7C%7Cchar++%28++72++%29+++end++%29+++from+++%28++values++%28++0+++%29++++%29+++++%29+++and+++%28++%22xhqc%22++%3D++%22xhqc,403,True,blocked,True,504,5.4,1,
9431,4971,POST,"1""  )    (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )   and   (  ""xhqc""  =  ""xhqc",http://127.0.0.1:18080/,403,True,blocked,True,23,5.575,1,
9432,2747,GET,"1'  )   and elt  (  1210  =  1210,sleep  (  5   )    )    and   (  'udvq'  =  'udvq",http://127.0.0.1:18080/?payload=1%27++%29+++and+elt++%28++1210++%3D++1210%2Csleep++%28++5+++%29++++%29++++and+++%28++%27udvq%27++%3D++%27udvq,403,True,blocked,True,141,5.289,1,
9433,2747,POST,"1'  )   and elt  (  1210  =  1210,sleep  (  5   )    )    and   (  'udvq'  =  'udvq",http://127.0.0.1:18080/,403,True,blocked,True,23,5.113,1,
9434,2439,GET,1'||  (  select 'zqwd' where 1647  =  1647 rlike sleep  (  5   )    )   ||',http://127.0.0.1:18080/?payload=1%27%7C%7C++%28++select+%27zqwd%27+where+1647++%3D++1647+rlike+sleep++%28++5+++%29++++%29+++%7C%7C%27,403,True,blocked,True,133,4.687,1,
9435,2439,POST,1'||  (  select 'zqwd' where 1647  =  1647 rlike sleep  (  5   )    )   ||',http://127.0.0.1:18080/,403,True,blocked,True,23,5.52,1,
9436,1899,GET,1' where 4403  =  4403 rlike sleep  (  5  )  #,http://127.0.0.1:18080/?payload=1%27+where+4403++%3D++4403+rlike+sleep++%28++5++%29++%23,403,True,blocked,True,88,4.777,1,
9437,1899,POST,1' where 4403  =  4403 rlike sleep  (  5  )  #,http://127.0.0.1:18080/,403,True,blocked,True,23,5.046,1,
9438,1157,GET,1'   )    )    as eymg where 7000  =  7000,http://127.0.0.1:18080/?payload=1%27+++%29++++%29++++as+eymg+where+7000++%3D++7000,403,True,blocked,True,82,5.347,1,
9439,1157,POST,1'   )    )    as eymg where 7000  =  7000,http://127.0.0.1:18080/,403,True,blocked,True,23,5.136,1,
9440,1737,GET,"1'   )    )     )   or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and    (    (     (  'nqam'  =  'nqam",http://127.0.0.1:18080/?payload=1%27+++%29++++%29+++++%29+++or+7552++%3D++++%28++select+count++%28++%2A++%29+++from+rdb%24fields+as+t1%2Crdb%24types+as+t2%2Crdb%24collations+as+t3%2Crdb%24functions+as+t4++%29+++and++++%28++++%28+++++%28++%27nqam%27++%3D++%27nqam,403,True,blocked,True,262,5.422,1,
9441,1737,POST,"1'   )    )     )   or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and    (    (     (  'nqam'  =  'nqam",http://127.0.0.1:18080/,403,True,blocked,True,23,6.515,1,
9442,3647,GET,"1' and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )  ",http://127.0.0.1:18080/?payload=1%27+and+char++%28++120++%29++%7C%7Cchar++%28++106++%29++%7C%7Cchar++%28++117++%29++%7C%7Cchar++%28++85++%29++++%3D++regexp_substring++%28++repeat++%28++right++%28++char++%28++9981++%29++%2C0++%29++%2C5000000000++%29++%2Cnull++%29++,403,True,blocked,True,264,5.637,1,
9443,3647,POST,"1' and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )  ",http://127.0.0.1:18080/,403,True,blocked,True,23,5.736,1,
9444,157,GET,"1' or exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  6270  =  6270,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and 'zenl' like 'zenl",http://127.0.0.1:18080/?payload=1%27+or+exp++%28++~++%28++select+%2A+from+++%28++select+concat++%28++0x7171706a71%2C++%28++select+++%28++elt++%28++6270++%3D++6270%2C1+++%29++++%29+++++%29++%2C0x717a767a71%2C0x78+++%29++++%29+++x+++%29++++%29++++and+%27zenl%27+like+%27zenl,403,True,blocked,True,272,5.401,1,
9445,157,POST,"1' or exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  6270  =  6270,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and 'zenl' like 'zenl",http://127.0.0.1:18080/,403,True,blocked,True,23,5.391,1,
9446,1632,GET,"select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3",http://127.0.0.1:18080/?payload=select+count++%28++%2A++%29+++from+domain.domains+as+t1%2Cdomain.columns+as+t2%2Cdomain.tables+as+t3,403,True,blocked,True,132,5.327,1,
9447,1632,POST,"select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3",http://127.0.0.1:18080/,403,True,blocked,True,23,5.005,1,
9448,877,GET,"1'||  (  select 'zbdv' where 1618  =  1618 or exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  6270  =  6270,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )     )  ||'",http://127.0.0.1:18080/?payload=1%27%7C%7C++%28++select+%27zbdv%27+where+1618++%3D++1618+or+exp++%28++~++%28++select+%2A+from+++%28++select+concat++%28++0x7171706a71%2C++%28++select+++%28++elt++%28++6270++%3D++6270%2C1+++%29++++%29+++++%29++%2C0x717a767a71%2C0x78+++%29++++%29+++x+++%29++++%29+++++%29++%7C%7C%27,403,True,blocked,True,312,5.382,1,
9449,877,POST,"1'||  (  select 'zbdv' where 1618  =  1618 or exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  6270  =  6270,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )     )  ||'",http://127.0.0.1:18080/,403,True,blocked,True,23,5.37,1,
9450,5057,GET,"1   )    )    and 8148  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",http://127.0.0.1:18080/?payload=1+++%29++++%29++++and+8148++%3D++like++%28++%27abcdefg%27%2Cupper++%28++hex++%28++randomblob++%28++500000000%2F2+++%29++++%29++++++%29++++%29+++--,403,True,blocked,True,178,4.42,1,
