probe_index,source_row,method,payload,url,status,blocked,outcome,request_sent,url_length,latency_ms,attempts,error
9543,1622,POST,-2761 or 1144  =  7657-- mfml,http://localhost:18080/,403,True,blocked,True,23,5.564,1,
9544,4056,GET,call select 1'0,http://localhost:18080/?payload=call+select+1%270,200,False,bypass,True,49,6.531,1,
9545,4056,POST,call select 1'0,http://localhost:18080/,200,False,bypass,True,23,6.82,1,
9546,4514,GET,"1"" and 9660  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",http://localhost:18080/?payload=1%22+and+9660++%3D++++%28++select+count++%28++%2A++%29+++from+all_users+t1%2Call_users+t2%2Call_users+t3%2Call_users+t4%2Call_users+t5++%29++--,403,True,blocked,True,175,5.932,1,
9547,4514,POST,"1"" and 9660  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",http://localhost:18080/,403,True,blocked,True,23,6.597,1,
9548,345,GET,"  (  select * from generate_series  (  3906,3906,case when   (  3906  =  3906  )   then 1 else 0 end  )   limit 1  )  ",http://localhost:18080/?payload=++%28++select+%2A+from+generate_series++%28++3906%2C3906%2Ccase+when+++%28++3906++%3D++3906++%29+++then+1+else+0+end++%29+++limit+1++%29++,200,False,bypass,True,170,5.995,1,
9549,345,POST,"  (  select * from generate_series  (  3906,3906,case when   (  3906  =  3906  )   then 1 else 0 end  )   limit 1  )  ",http://localhost:18080/,200,False,bypass,True,23,6.881,1,
9550,4422,GET,select   (  case whe,http://localhost:18080/?payload=select+++%28++case+whe,200,False,bypass,True,54,6.239,1,
9551,4422,POST,select   (  case whe,http://localhost:18080/,200,False,bypass,True,23,6.185,1,
9552,1959,GET,"1'   )    )     )   procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and    (    (     (  'gfll'  =  'gfll",http://localhost:18080/?payload=1%27+++%29++++%29+++++%29+++procedure+analyse++%28++extractvalue++%28++5840%2Cconcat++%28++0x5c%2C0x7171706a71%2C++%28++select+++%28++case+when+++%28++5840++%3D++5840++%29+++then+1+else+0+end+++%29++++%29+++%2C0x717a767a71+++%29++++%29+++%2C1++%29+++and++++%28++++%28+++++%28++%27gfll%27++%3D++%27gfll,403,True,blocked,True,333,8.486,1,
9553,1959,POST,"1'   )    )     )   procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and    (    (     (  'gfll'  =  'gfll",http://localhost:18080/,403,True,blocked,True,23,7.315,1,
9554,2117,GET,"1 and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  -- gkcl",http://localhost:18080/?payload=1+and+6055++%3D++ctxsys.drithsx.sn++%28++6055%2C++%28++chr++%28++113++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++112++%29++%7C%7Cchr++%28++106++%29++%7C%7Cchr++%28++113++%29++%7C%7C++%28++select+++%28++case+when+++%28++6055++%3D++6055++%29+++then+1+else+0+end++%29+++from+dual++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++118++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++113+++%29++++%29+++++%29++--+gkcl,403,True,blocked,True,472,7.01,1,
9555,2117,POST,"1 and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  -- gkcl",http://localhost:18080/,403,True,blocked,True,23,9.592,1,
9556,4766,GET," end and    (    (   ""%""  =  """,http://localhost:18080/?payload=+end+and++++%28++++%28+++%22%25%22++%3D++%22,403,True,blocked,True,76,6.484,1,
9557,4766,POST," end and    (    (   ""%""  =  """,http://localhost:18080/,403,True,blocked,True,23,7.091,1,
9558,1404,GET,1   )    )    waitfor delay '0:0:5' and    (    (   1636  =  1636,http://localhost:18080/?payload=1+++%29++++%29++++waitfor+delay+%270%3A0%3A5%27+and++++%28++++%28+++1636++%3D++1636,403,True,blocked,True,115,7.34,1,
9559,1404,POST,1   )    )    waitfor delay '0:0:5' and    (    (   1636  =  1636,http://localhost:18080/,403,True,blocked,True,23,6.841,1,
9560,4161,GET, select * from users,http://localhost:18080/?payload=+select+%2A+from+users,200,False,bypass,True,54,8.085,1,
9561,4161,POST, select * from users,http://localhost:18080/,200,False,bypass,True,23,8.229,1,
9562,5858,GET,"1  )   and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  ",http://localhost:18080/?payload=1++%29+++and+char++%28++111++%29++%7C%7Cchar++%28++77++%29++%7C%7Cchar++%28++121++%29++%7C%7Cchar++%28++88++%29++++%3D++regexp_substring++%28++repeat++%28++left++%28++crypt_key++%28++char++%28++65++%29++%7C%7Cchar++%28++69++%29++%7C%7Cchar++%28++83++%29++%2Cnull++%29++%2C0++%29++%2C500000000++%29++%2Cnull++%29++,403,True,blocked,True,345,7.582,1,
9563,5858,POST,"1  )   and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  ",http://localhost:18080/,403,True,blocked,True,23,8.229,1,
9564,4180,GET,1'   )    )     )   ,http://localhost:18080/?payload=1%27+++%29++++%29+++++%29+++,200,False,bypass,True,60,13.539,1,
9565,4180,POST,1'   )    )     )   ,http://localhost:18080/,200,False,bypass,True,23,7.929,1,
9566,1800,GET,1 where 5359  =  5359 and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )   --,http://localhost:18080/?payload=1+where+5359++%3D++5359+and+4386++%3D++utl_inaddr.get_host_address++%28++chr++%28++113++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++112++%29++%7C%7Cchr++%28++106++%29++%7C%7Cchr++%28++113++%29++%7C%7C++%28++select+++%28++case+when+++%28++4386++%3D++4386++%29+++then+1+else+0+end++%29+++from+dual++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++118++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++113+++%29++++%29+++--,403,True,blocked,True,478,6.926,1,
9567,1800,POST,1 where 5359  =  5359 and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )   --,http://localhost:18080/,403,True,blocked,True,23,8.063,1,
9568,3670,GET,"1""   )    )    as nsbu where 6569  =  6569 or sleep  (  5  )  #",http://localhost:18080/?payload=1%22+++%29++++%29++++as+nsbu+where+6569++%3D++6569+or+sleep++%28++5++%29++%23,403,True,blocked,True,109,7.687,1,
9569,3670,POST,"1""   )    )    as nsbu where 6569  =  6569 or sleep  (  5  )  #",http://localhost:18080/,403,True,blocked,True,23,8.088,1,
9570,1967,GET,"1   )    )     )   procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and    (    (     (  7813  =  7813",http://localhost:18080/?payload=1+++%29++++%29+++++%29+++procedure+analyse++%28++extractvalue++%28++5840%2Cconcat++%28++0x5c%2C0x7171706a71%2C++%28++select+++%28++case+when+++%28++5840++%3D++5840++%29+++then+1+else+0+end+++%29++++%29+++%2C0x717a767a71+++%29++++%29+++%2C1++%29+++and++++%28++++%28+++++%28++7813++%3D++7813,403,True,blocked,True,321,8.061,1,
9571,1967,POST,"1   )    )     )   procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and    (    (     (  7813  =  7813",http://localhost:18080/,403,True,blocked,True,23,8.224,1,
9572,781,GET,"1""  )   as upjw where 3880  =  3880 and 5556  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",http://localhost:18080/?payload=1%22++%29+++as+upjw+where+3880++%3D++3880+and+5556++%3D++++%28++select+count++%28++%2A++%29+++from+all_users+t1%2Call_users+t2%2Call_users+t3%2Call_users+t4%2Call_users+t5++%29++--,403,True,blocked,True,212,7.558,1,
9573,781,POST,"1""  )   as upjw where 3880  =  3880 and 5556  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",http://localhost:18080/,403,True,blocked,True,23,7.629,1,
9574,4656,GET,"1""  )   rlike   (  select   (  case when   (  8732  =  6244  )   then 1 else 0x28 end   )    )    and   (  ""unuk""  =  ""unuk",http://localhost:18080/?payload=1%22++%29+++rlike+++%28++select+++%28++case+when+++%28++8732++%3D++6244++%29+++then+1+else+0x28+end+++%29++++%29++++and+++%28++%22unuk%22++%3D++%22unuk,403,True,blocked,True,183,12.289,1,
9575,4656,POST,"1""  )   rlike   (  select   (  case when   (  8732  =  6244  )   then 1 else 0x28 end   )    )    and   (  ""unuk""  =  ""unuk",http://localhost:18080/,403,True,blocked,True,23,8.353,1,
9576,5388,GET,-2784  )   where 5261  =  5261 or 3472  =  1728#,http://localhost:18080/?payload=-2784++%29+++where+5261++%3D++5261+or+3472++%3D++1728%23,403,True,blocked,True,88,8.353,1,
9577,5388,POST,-2784  )   where 5261  =  5261 or 3472  =  1728#,http://localhost:18080/,403,True,blocked,True,23,8.429,1,
9578,4953,GET,"-7084  )   where 2260  =  2260 or elt  (  1032  =  1032,3623  )  --",http://localhost:18080/?payload=-7084++%29+++where+2260++%3D++2260+or+elt++%28++1032++%3D++1032%2C3623++%29++--,403,True,blocked,True,111,8.289,1,
9579,4953,POST,"-7084  )   where 2260  =  2260 or elt  (  1032  =  1032,3623  )  --",http://localhost:18080/,403,True,blocked,True,23,8.908,1,
9580,1377,GET,-1587'  )   or 8339  =  5540,http://localhost:18080/?payload=-1587%27++%29+++or+8339++%3D++5540,403,True,blocked,True,66,8.471,1,
9581,1377,POST,-1587'  )   or 8339  =  5540,http://localhost:18080/,403,True,blocked,True,23,8.566,1,
9582,2268,GET,"select count  (  *  )   from generate_series  (  1,5000000   )    )   ||'",http://localhost:18080/?payload=select+count++%28++%2A++%29+++from+generate_series++%28++1%2C5000000+++%29++++%29+++%7C%7C%27,403,True,blocked,True,125,9.866,1,
9583,2268,POST,"select count  (  *  )   from generate_series  (  1,5000000   )    )   ||'",http://localhost:18080/,403,True,blocked,True,23,10.712,1,
9584,3941,GET,"1""   )    )    as yutu where 1306  =  1306 and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )  --",http://localhost:18080/?payload=1%22+++%29++++%29++++as+yutu+where+1306++%3D++1306+and+6537++%3D++dbms_pipe.receive_message++%28++chr++%28++76++%29++%7C%7Cchr++%28++116++%29++%7C%7Cchr++%28++117++%29++%7C%7Cchr++%28++65++%29++%2C5++%29++--,403,True,blocked,True,239,7.814,1,
9585,3941,POST,"1""   )    )    as yutu where 1306  =  1306 and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )  --",http://localhost:18080/,403,True,blocked,True,23,8.035,1,
9586,798,GET,"-2625'  )   or elt  (  1032  =  1032,3623  )   and   (  'eliy'  =  'eliy",http://localhost:18080/?payload=-2625%27++%29+++or+elt++%28++1032++%3D++1032%2C3623++%29+++and+++%28++%27eliy%27++%3D++%27eliy,403,True,blocked,True,126,7.532,1,
9587,798,POST,"-2625'  )   or elt  (  1032  =  1032,3623  )   and   (  'eliy'  =  'eliy",http://localhost:18080/,403,True,blocked,True,23,7.828,1,
9588,5299,GET,"1""  )   rlike   (  select   (  case when   (  5746  =  5367  )   then 1 else 0x28 end   )    )    and   (  ""hnnf"" like ""hnnf",http://localhost:18080/?payload=1%22++%29+++rlike+++%28++select+++%28++case+when+++%28++5746++%3D++5367++%29+++then+1+else+0x28+end+++%29++++%29++++and+++%28++%22hnnf%22+like+%22hnnf,403,True,blocked,True,182,8.028,1,
9589,5299,POST,"1""  )   rlike   (  select   (  case when   (  5746  =  5367  )   then 1 else 0x28 end   )    )    and   (  ""hnnf"" like ""hnnf",http://localhost:18080/,403,True,blocked,True,23,6.718,1,
9590,3729,GET,select   (  case when   (  4666  =  4666  )   then 1 else 4666*  (  select 4666 from master..sysdatabases  )   end  )  --,http://localhost:18080/?payload=select+++%28++case+when+++%28++4666++%3D++4666++%29+++then+1+else+4666%2A++%28++select+4666+from+master..sysdatabases++%29+++end++%29++--,403,True,blocked,True,169,6.178,1,
9591,3729,POST,select   (  case when   (  4666  =  4666  )   then 1 else 4666*  (  select 4666 from master..sysdatabases  )   end  )  --,http://localhost:18080/,403,True,blocked,True,23,6.401,1,
9592,4702,GET,"1'  )   or exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  6270  =  6270,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )   ",http://localhost:18080/?payload=1%27++%29+++or+exp++%28++~++%28++select+%2A+from+++%28++select+concat++%28++0x7171706a71%2C++%28++select+++%28++elt++%28++6270++%3D++6270%2C1+++%29++++%29+++++%29++%2C0x717a767a71%2C0x78+++%29++++%29+++x+++%29++++%29+++,403,True,blocked,True,251,7.202,1,
9593,4702,POST,"1'  )   or exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  6270  =  6270,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )   ",http://localhost:18080/,403,True,blocked,True,23,8.008,1,
9594,3645,GET,"1""   )    )    or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null  )   and    (    (   ""onhh""  =  ""onhh",http://localhost:18080/?payload=1%22+++%29++++%29++++or+char++%28++68++%29++%7C%7Cchar++%28++69++%29++%7C%7Cchar++%28++97++%29++%7C%7Cchar++%28++85++%29++++%3D++regexp_substring++%28++repeat++%28++right++%28++char++%28++5389++%29++%2C0++%29++%2C5000000000++%29++%2Cnull++%29+++and++++%28++++%28+++%22onhh%22++%3D++%22onhh,403,True,blocked,True,321,6.345,1,
9595,3645,POST,"1""   )    )    or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null  )   and    (    (   ""onhh""  =  ""onhh",http://localhost:18080/,403,True,blocked,True,23,6.457,1,
9596,1027,GET,"-6550'  )   where 1675  =  1675 union all select 1675,1675,1675,1675,1675,1675,1675--",http://localhost:18080/?payload=-6550%27++%29+++where+1675++%3D++1675+union+all+select+1675%2C1675%2C1675%2C1675%2C1675%2C1675%2C1675--,403,True,blocked,True,135,6.945,1,
9597,1027,POST,"-6550'  )   where 1675  =  1675 union all select 1675,1675,1675,1675,1675,1675,1675--",http://localhost:18080/,403,True,blocked,True,23,8.169,1,
9598,5255,GET,"1""  )   or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and   (  ""oxxi""  =  ""oxxi",http://localhost:18080/?payload=1%22++%29+++or+5286++%3D++++%28++select+count++%28++%2A++%29+++from+all_users+t1%2Call_users+t2%2Call_users+t3%2Call_users+t4%2Call_users+t5++%29+++and+++%28++%22oxxi%22++%3D++%22oxxi,403,True,blocked,True,215,6.306,1,
9599,5255,POST,"1""  )   or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and   (  ""oxxi""  =  ""oxxi",http://localhost:18080/,403,True,blocked,True,23,6.771,1,
9600,23,GET,1   )    )     )   and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    (     (  6062  =  6062,http://localhost:18080/?payload=1+++%29++++%29+++++%29+++and+6240++%3D++++%28++%27qqpjq%27%7C%7C++%28++select+case+6240+when+6240+then+1+else+0+end+from+rdb%24database++%29++%7C%7C%27qzvzq%27++%29+++and++++%28++++%28+++++%28++6062++%3D++6062,403,True,blocked,True,241,6.369,1,
9601,23,POST,1   )    )     )   and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    (     (  6062  =  6062,http://localhost:18080/,403,True,blocked,True,23,6.535,1,
9602,38,GET,1' in boolean mode  )   or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --,http://localhost:18080/?payload=1%27+in+boolean+mode++%29+++or+4240++%3D++++%28++select+4240+from+pg_sleep++%28++5+++%29++++%29+++--,403,True,blocked,True,132,6.524,1,
9603,38,POST,1' in boolean mode  )   or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --,http://localhost:18080/,403,True,blocked,True,23,6.708,1,
9604,4614,GET,1'+  (  select 'nlvq' where 7528  =  7528 or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #,http://localhost:18080/?payload=1%27%2B++%28++select+%27nlvq%27+where+7528++%3D++7528+or+++%28++select+%2A+from+++%28++select++%28++sleep++%28++5+++%29++++%29+++++%29++sddo++%29++%23,403,True,blocked,True,182,7.118,1,
9605,4614,POST,1'+  (  select 'nlvq' where 7528  =  7528 or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #,http://localhost:18080/,403,True,blocked,True,23,6.847,1,
9606,2267,GET,"1"" and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",http://localhost:18080/?payload=1%22+and+8635++%3D++++%28++select+count++%28++%2A++%29+++from+generate_series++%28++1%2C5000000+++%29++++%29+++--,403,True,blocked,True,145,6.834,1,
9607,2267,POST,"1"" and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",http://localhost:18080/,403,True,blocked,True,23,6.96,1,
9608,4793,GET,end-- elvi,http://localhost:18080/?payload=end--+elvi,200,False,bypass,True,42,7.234,1,
9609,4793,POST,end-- elvi,http://localhost:18080/,200,False,bypass,True,23,7.657,1,
9610,2075,GET,1 and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    ) ,http://localhost:18080/?payload=1+and+4386++%3D++utl_inaddr.get_host_address++%28++chr++%28++113++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++112++%29++%7C%7Cchr++%28++106++%29++%7C%7Cchr++%28++113++%29++%7C%7C++%28++select+++%28++case+when+++%28++4386++%3D++4386++%29+++then+1+else+0+end++%29+++from+dual++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++118++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++113+++%29++++%29+,403,True,blocked,True,452,6.517,1,
9611,2075,POST,1 and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    ) ,http://localhost:18080/,403,True,blocked,True,23,6.237,1,
9612,997,GET,1' in boolean mode  )   and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --,http://localhost:18080/?payload=1%27+in+boolean+mode++%29+++and+8594++%3D++++%28++select+8594+from+pg_sleep++%28++5+++%29++++%29+++--,403,True,blocked,True,133,6.179,1,
9613,997,POST,1' in boolean mode  )   and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --,http://localhost:18080/,403,True,blocked,True,23,6.89,1,
9614,6246,GET,"-1681%"" union all select 8180,8180,8180,8180,8180,8180,8180,8180,8180,8180#",http://localhost:18080/?payload=-1681%25%22+union+all+select+8180%2C8180%2C8180%2C8180%2C8180%2C8180%2C8180%2C8180%2C8180%2C8180%23,403,True,blocked,True,131,7.485,1,
9615,6246,POST,"-1681%"" union all select 8180,8180,8180,8180,8180,8180,8180,8180,8180,8180#",http://localhost:18080/,403,True,blocked,True,23,8.094,1,
9616,2776,GET,"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual",http://localhost:18080/?payload=select+dbms_pipe.receive_message++%28++chr++%28++66++%29++%7C%7Cchr++%28++67++%29++%7C%7Cchr++%28++79++%29++%7C%7Cchr++%28++101++%29++%2C5++%29+++from+dual,403,True,blocked,True,187,7.015,1,
9617,2776,POST,"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual",http://localhost:18080/,403,True,blocked,True,23,7.134,1,
9618,5699,GET,"1' in boolean mode  )   union all select null,null,null,null--",http://localhost:18080/?payload=1%27+in+boolean+mode++%29+++union+all+select+null%2Cnull%2Cnull%2Cnull--,403,True,blocked,True,104,7.985,1,
9619,5699,POST,"1' in boolean mode  )   union all select null,null,null,null--",http://localhost:18080/,403,True,blocked,True,23,10.127,1,
9620,3325,GET,"1'   )    )     )   and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )   and    (    (     (  'cenk'  =  'cenk",http://localhost:18080/?payload=1%27+++%29++++%29+++++%29+++and+char++%28++120++%29++%7C%7Cchar++%28++106++%29++%7C%7Cchar++%28++117++%29++%7C%7Cchar++%28++85++%29++++%3D++regexp_substring++%28++repeat++%28++right++%28++char++%28++9981++%29++%2C0++%29++%2C5000000000++%29++%2Cnull++%29+++and++++%28++++%28+++++%28++%27cenk%27++%3D++%27cenk,403,True,blocked,True,339,9.116,1,
9621,3325,POST,"1'   )    )     )   and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )   and    (    (     (  'cenk'  =  'cenk",http://localhost:18080/,403,True,blocked,True,23,7.668,1,
9622,6272,GET,1'   )    )    rlike sleep  (  5  )  #,http://localhost:18080/?payload=1%27+++%29++++%29++++rlike+sleep++%28++5++%29++%23,403,True,blocked,True,82,8.454,1,
9623,6272,POST,1'   )    )    rlike sleep  (  5  )  #,http://localhost:18080/,403,True,blocked,True,23,7.675,1,
9624,5404,GET,"1""   )    )    and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161  )   and    (    (   ""gmld"" like ""gmld",http://localhost:18080/?payload=1%22+++%29++++%29++++and+updatexml++%28++3393%2Cconcat++%28++0x2e%2C0x7171706a71%2C++%28++select+++%28++elt++%28++3393++%3D++3393%2C1+++%29++++%29+++++%29++%2C0x717a767a71++%29++%2C1161++%29+++and++++%28++++%28+++%22gmld%22+like+%22gmld,403,True,blocked,True,268,6.91,1,
9625,5404,POST,"1""   )    )    and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161  )   and    (    (   ""gmld"" like ""gmld",http://localhost:18080/,403,True,blocked,True,23,6.11,1,
9626,5222,GET,"1""   )    )    rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #",http://localhost:18080/?payload=1%22+++%29++++%29++++rlike+++%28++select+%2A+from+++%28++select++%28++sleep++%28++5+++%29++++%29+++++%29++vwyq++%29++%23,403,True,blocked,True,152,5.654,1,
9627,5222,POST,"1""   )    )    rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #",http://localhost:18080/,403,True,blocked,True,23,6.109,1,
9628,4105,GET,1'  )   and 8315  = ,http://localhost:18080/?payload=1%27++%29+++and+8315++%3D+,403,True,blocked,True,58,7.781,1,
9629,4105,POST,1'  )   and 8315  = ,http://localhost:18080/,403,True,blocked,True,23,7.825,1,
9630,1775,GET,"1' in boolean mode  )   and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   #",http://localhost:18080/?payload=1%27+in+boolean+mode++%29+++and+8407++%3D++++%28++select+count++%28++%2A++%29+++from+generate_series++%28++1%2C5000000+++%29++++%29+++%23,403,True,blocked,True,169,8.476,1,
9631,1775,POST,"1' in boolean mode  )   and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   #",http://localhost:18080/,403,True,blocked,True,23,9.735,1,
9632,2207,GET,"call regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and   (  8503  =  8503",http://localhost:18080/?payload=call+regexp_substring++%28++repeat++%28++left++%28++crypt_key++%28++char++%28++65++%29++%7C%7Cchar++%28++69++%29++%7C%7Cchar++%28++83++%29++%2Cnull++%29++%2C0++%29++%2C500000000++%29++%2Cnull++%29+++and+++%28++8503++%3D++8503,200,False,bypass,True,257,8.995,1,
9633,2207,POST,"call regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and   (  8503  =  8503",http://localhost:18080/,200,False,bypass,True,23,10.331,1,
9634,4805,GET,1'  )   as syer where 3141  =  3141 rlike   (  select   (  case when   (  6233  =  7567  )   then 1 else 0x28 end   )    )   --,http://localhost:18080/?payload=1%27++%29+++as+syer+where+3141++%3D++3141+rlike+++%28++select+++%28++case+when+++%28++6233++%3D++7567++%29+++then+1+else+0x28+end+++%29++++%29+++--,403,True,blocked,True,179,10.471,1,
9635,4805,POST,1'  )   as syer where 3141  =  3141 rlike   (  select   (  case when   (  6233  =  7567  )   then 1 else 0x28 end   )    )   --,http://localhost:18080/,403,True,blocked,True,23,6.747,1,
9636,4277,GET,"1""   )    )     )   ",http://localhost:18080/?payload=1%22+++%29++++%29+++++%29+++,200,False,bypass,True,60,6.401,1,
9637,4277,POST,"1""   )    )     )   ",http://localhost:18080/,200,False,bypass,True,23,6.401,1,
