probe_index,source_row,method,payload,url,status,blocked,outcome,request_sent,url_length,latency_ms,attempts,error,audit_rule_ids,audit_transaction_ids,audit_messages,audit_files
11181,258,POST,"1  )   as zhvx where 3171  =  3171 procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )  --",http://localhost:18080/,403,True,blocked,True,23,7.568,1,,942100|942151|942230|942320|949110,178457062643.405175,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Detects conditional SQL injection attempts"", ""Detects MySQL and PostgreSQL stored procedure/function injections"", ""Inbound Anomaly Score Exceeded (Total Score: 20)""]",transactions/20260720/20260720-1803/20260720-180346-178457062643.405175
11182,2906,GET,"1"" and   (  7424  =  2381  )  *2381 and ""dvju""  =  ""dvju",http://localhost:18080/?payload=1%22+and+++%28++7424++%3D++2381++%29++%2A2381+and+%22dvju%22++%3D++%22dvju,403,True,blocked,True,106,5.817,1,,942100|949110,178457062666.074521,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180346-178457062666.074521
11183,2906,POST,"1"" and   (  7424  =  2381  )  *2381 and ""dvju""  =  ""dvju",http://localhost:18080/,403,True,blocked,True,23,7.21,1,,942100|949110,178457062639.194893,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180346-178457062639.194893
11184,4250,GET,select * from users ,http://localhost:18080/?payload=select+%2A+from+users+,200,False,bypass,True,54,7.462,1,,,178457062688.648058,[],transactions/20260720/20260720-1803/20260720-180346-178457062688.648058
11185,4250,POST,select * from users ,http://localhost:18080/,200,False,bypass,True,23,8.939,1,,,178457062647.348871,[],transactions/20260720/20260720-1803/20260720-180346-178457062647.348871
11186,5853,GET,"-3126   )    )    union all select 6718,6718,6718,6718,6718--",http://localhost:18080/?payload=-3126+++%29++++%29++++union+all+select+6718%2C6718%2C6718%2C6718%2C6718--,403,True,blocked,True,105,6.771,1,,942100|942190|942360|949110,178457062668.595867,"[""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180346-178457062668.595867
11187,5853,POST,"-3126   )    )    union all select 6718,6718,6718,6718,6718--",http://localhost:18080/,403,True,blocked,True,23,7.257,1,,942100|942190|942360|949110,178457062647.354537,"[""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180346-178457062647.354537
11188,538,GET,1' where 7036  =  7036,http://localhost:18080/?payload=1%27+where+7036++%3D++7036,200,False,bypass,True,58,10.951,1,,,17845706264.674149,[],transactions/20260720/20260720-1803/20260720-180346-17845706264.674149
11189,538,POST,1' where 7036  =  7036,http://localhost:18080/,200,False,bypass,True,23,7.429,1,,,17845706263.268313,[],transactions/20260720/20260720-1803/20260720-180346-17845706263.268313
11190,930,GET,"1""  )   or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and   (  ""azpb""  =  ""azpb",http://localhost:18080/?payload=1%22++%29+++or+7552++%3D++++%28++select+count++%28++%2A++%29+++from+rdb%24fields+as+t1%2Crdb%24types+as+t2%2Crdb%24collations+as+t3%2Crdb%24functions+as+t4++%29+++and+++%28++%22azpb%22++%3D++%22azpb,403,True,blocked,True,230,5.773,1,,942100|942290|949110,178457062617.890344,"[""SQL Injection Attack Detected via libinjection"", ""Finds basic MongoDB SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180346-178457062617.890344
11191,930,POST,"1""  )   or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and   (  ""azpb""  =  ""azpb",http://localhost:18080/,403,True,blocked,True,23,7.013,1,,942100|942290|949110,17845706268.150120,"[""SQL Injection Attack Detected via libinjection"", ""Finds basic MongoDB SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180346-17845706268.150120
11192,328,GET, AND 1  =  utl_inaddr.get_host_address   (    (   SELECT COUNT  (  DISTINCT  (  PASSWORD   )    )    FROM SYS.USER$   )    )    AND 'i'  =  'i,http://localhost:18080/?payload=+AND+1++%3D++utl_inaddr.get_host_address+++%28++++%28+++SELECT+COUNT++%28++DISTINCT++%28++PASSWORD+++%29++++%29++++FROM+SYS.USER%24+++%29++++%29++++AND+%27i%27++%3D++%27i,403,True,blocked,True,202,6.99,1,,942100|949110,178457062690.255785,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180346-178457062690.255785
11193,328,POST, AND 1  =  utl_inaddr.get_host_address   (    (   SELECT COUNT  (  DISTINCT  (  PASSWORD   )    )    FROM SYS.USER$   )    )    AND 'i'  =  'i,http://localhost:18080/,403,True,blocked,True,23,6.644,1,,942100|949110,178457062611.739757,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180346-178457062611.739757
11194,3546,GET,"1'||  (  select 'bccx' where 5881  =  5881 and elt  (  1210  =  1210,sleep  (  5   )    )     )  ||'",http://localhost:18080/?payload=1%27%7C%7C++%28++select+%27bccx%27+where+5881++%3D++5881+and+elt++%28++1210++%3D++1210%2Csleep++%28++5+++%29++++%29+++++%29++%7C%7C%27,403,True,blocked,True,166,6.617,1,,942100|942160|949110,17845706268.364014,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180346-17845706268.364014
11195,3546,POST,"1'||  (  select 'bccx' where 5881  =  5881 and elt  (  1210  =  1210,sleep  (  5   )    )     )  ||'",http://localhost:18080/,403,True,blocked,True,23,6.601,1,,942100|942160|949110,178457062657.050882,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180346-178457062657.050882
11196,6480,GET,1%'   )    ) ,http://localhost:18080/?payload=1%25%27+++%29++++%29+,200,False,bypass,True,53,10.599,1,,,178457062684.553536,[],transactions/20260720/20260720-1803/20260720-180346-178457062684.553536
11197,6480,POST,1%'   )    ) ,http://localhost:18080/,200,False,bypass,True,23,10.618,1,,,17845706261.287610,[],transactions/20260720/20260720-1803/20260720-180346-17845706261.287610
11198,2121,GET,"1""   )    )    or elt  (  6272  =  6272,sleep  (  5   )    )    and    (    (   ""chvi"" like ""chvi",http://localhost:18080/?payload=1%22+++%29++++%29++++or+elt++%28++6272++%3D++6272%2Csleep++%28++5+++%29++++%29++++and++++%28++++%28+++%22chvi%22+like+%22chvi,403,True,blocked,True,157,5.9,1,,942100|942160|949110,178457062674.894647,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180346-178457062674.894647
11199,2121,POST,"1""   )    )    or elt  (  6272  =  6272,sleep  (  5   )    )    and    (    (   ""chvi"" like ""chvi",http://localhost:18080/,403,True,blocked,True,23,7.401,1,,942100|942160|949110,178457062636.564609,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180346-178457062636.564609
11200,6230,GET,"1"" and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and ""qzzg"" like ""qzzg",http://localhost:18080/?payload=1%22+and+exp++%28++~++%28++select+%2A+from+++%28++select+concat++%28++0x7171706a71%2C++%28++select+++%28++elt++%28++8190++%3D++8190%2C1+++%29++++%29+++++%29++%2C0x717a767a71%2C0x78+++%29++++%29+++x+++%29++++%29++++and+%22qzzg%22+like+%22qzzg,403,True,blocked,True,273,7.682,1,,933160|942100|942151|949110,178457062646.796106,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180346-178457062646.796106
11201,6230,POST,"1"" and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and ""qzzg"" like ""qzzg",http://localhost:18080/,403,True,blocked,True,23,6.613,1,,933160|942100|942151|949110,178457062657.219971,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180346-178457062657.219971
11202,3076,GET,"1""  )   or sleep  (  5  )   and   (  ""xgtk""  =  ""xgtk",http://localhost:18080/?payload=1%22++%29+++or+sleep++%28++5++%29+++and+++%28++%22xgtk%22++%3D++%22xgtk,403,True,blocked,True,103,6.419,1,,942100|942160|949110,178457062618.482577,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180346-178457062618.482577
11203,3076,POST,"1""  )   or sleep  (  5  )   and   (  ""xgtk""  =  ""xgtk",http://localhost:18080/,403,True,blocked,True,23,6.351,1,,942100|942160|949110,178457062632.052069,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180346-178457062632.052069
11204,1044,GET,if  (  8858  =  5680  )   select 8858 else drop function pyuo--,http://localhost:18080/?payload=if++%28++8858++%3D++5680++%29+++select+8858+else+drop+function+pyuo--,403,True,blocked,True,101,6.179,1,,942100|949110,178457062670.823413,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180346-178457062670.823413
11205,1044,POST,if  (  8858  =  5680  )   select 8858 else drop function pyuo--,http://localhost:18080/,403,True,blocked,True,23,6.384,1,,942100|949110,178457062655.983393,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180346-178457062655.983393
11206,4964,GET,select   (  case when   (  1039  =  5127  )   then 1039 else 1039*  (  select 1039 from information_schema.character_sets  )   end  )  #,http://localhost:18080/?payload=select+++%28++case+when+++%28++1039++%3D++5127++%29+++then+1039+else+1039%2A++%28++select+1039+from+information_schema.character_sets++%29+++end++%29++%23,403,True,blocked,True,186,10.72,1,,942100|942140|942190|942230|949110,17845706268.345541,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: Common DB Names Detected"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 20)""]",transactions/20260720/20260720-1803/20260720-180346-17845706268.345541
11207,4964,POST,select   (  case when   (  1039  =  5127  )   then 1039 else 1039*  (  select 1039 from information_schema.character_sets  )   end  )  #,http://localhost:18080/,403,True,blocked,True,23,7.195,1,,942100|942140|942190|942230|949110,178457062612.263847,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: Common DB Names Detected"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 20)""]",transactions/20260720/20260720-1803/20260720-180346-178457062612.263847
11208,4611,GET,"1'   )    )     )   and char  (  109  )  ||char  (  79  )  ||char  (  70  )  ||char  (  90  )    =  regexp_substring  (  repeat  (  right  (  char  (  5012  )  ,0  )  ,5000000000  )  ,null  )  --",http://localhost:18080/?payload=1%27+++%29++++%29+++++%29+++and+char++%28++109++%29++%7C%7Cchar++%28++79++%29++%7C%7Cchar++%28++70++%29++%7C%7Cchar++%28++90++%29++++%3D++regexp_substring++%28++repeat++%28++right++%28++char++%28++5012++%29++%2C0++%29++%2C5000000000++%29++%2Cnull++%29++--,403,True,blocked,True,287,6.32,1,,942100|949110,178457062644.478500,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180346-178457062644.478500
11209,4611,POST,"1'   )    )     )   and char  (  109  )  ||char  (  79  )  ||char  (  70  )  ||char  (  90  )    =  regexp_substring  (  repeat  (  right  (  char  (  5012  )  ,0  )  ,5000000000  )  ,null  )  --",http://localhost:18080/,403,True,blocked,True,23,6.766,1,,942100|949110,178457062653.955564,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180346-178457062653.955564
11210,5827,GET,"1""   )    )    as xxdm where 4818  =  4818",http://localhost:18080/?payload=1%22+++%29++++%29++++as+xxdm+where+4818++%3D++4818,403,True,blocked,True,82,5.43,1,,942100|949110,178457062626.521577,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180346-178457062626.521577
11211,5827,POST,"1""   )    )    as xxdm where 4818  =  4818",http://localhost:18080/,403,True,blocked,True,23,6.161,1,,942100|949110,178457062660.103558,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180346-178457062660.103558
11212,3004,GET,1'  )   or sleep  (  5  )   and   (  'kgbm'  =  'kgbm,http://localhost:18080/?payload=1%27++%29+++or+sleep++%28++5++%29+++and+++%28++%27kgbm%27++%3D++%27kgbm,403,True,blocked,True,103,6.19,1,,942100|942160|949110,178457062685.341446,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180346-178457062685.341446
11213,3004,POST,1'  )   or sleep  (  5  )   and   (  'kgbm'  =  'kgbm,http://localhost:18080/,403,True,blocked,True,23,5.465,1,,942100|942160|949110,178457062616.750654,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180346-178457062616.750654
11214,1205,GET,"1',  (  select   (  case when   (  1609  =  1609  )   then waitfor delay '0:0:5' else 1609*  (  select 1609 from master..sysdatabases  )   end   )    )   ",http://localhost:18080/?payload=1%27%2C++%28++select+++%28++case+when+++%28++1609++%3D++1609++%29+++then+waitfor+delay+%270%3A0%3A5%27+else+1609%2A++%28++select+1609+from+master..sysdatabases++%29+++end+++%29++++%29+++,403,True,blocked,True,218,5.573,1,,942100|942140|942230|942280|949110,17845706263.752169,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: Common DB Names Detected"", ""Detects conditional SQL injection attempts"", ""Detects Postgres pg_sleep injection, waitfor delay attacks and database shutdown attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 20)""]",transactions/20260720/20260720-1803/20260720-180346-17845706263.752169
11215,1205,POST,"1',  (  select   (  case when   (  1609  =  1609  )   then waitfor delay '0:0:5' else 1609*  (  select 1609 from master..sysdatabases  )   end   )    )   ",http://localhost:18080/,403,True,blocked,True,23,6.199,1,,942100|942140|942230|942280|949110,178457062620.713361,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: Common DB Names Detected"", ""Detects conditional SQL injection attempts"", ""Detects Postgres pg_sleep injection, waitfor delay attacks and database shutdown attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 20)""]",transactions/20260720/20260720-1803/20260720-180346-178457062620.713361
11216,6068,GET,"1%"" and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",http://localhost:18080/?payload=1%25%22+and+8189++%3D++++%28++select+count++%28++%2A++%29+++from+sysibm.systables+as+t1%2Csysibm.systables+as+t2%2Csysibm.systables+as+t3++%29++--,403,True,blocked,True,178,6.096,1,,942100|949110,178457062668.967041,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180346-178457062668.967041
11217,6068,POST,"1%"" and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",http://localhost:18080/,403,True,blocked,True,23,7.096,1,,942100|949110,178457062676.641210,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180346-178457062676.641210
11218,3543,GET,"1'   )    )     )   and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )   and    (    (     (  'cenk'  =  'cenk",http://localhost:18080/?payload=1%27+++%29++++%29+++++%29+++and+char++%28++120++%29++%7C%7Cchar++%28++106++%29++%7C%7Cchar++%28++117++%29++%7C%7Cchar++%28++85++%29++++%3D++regexp_substring++%28++repeat++%28++right++%28++char++%28++9981++%29++%2C0++%29++%2C5000000000++%29++%2Cnull++%29+++and++++%28++++%28+++++%28++%27cenk%27++%3D++%27cenk,403,True,blocked,True,339,6.367,1,,942100|949110,178457062663.511412,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180346-178457062663.511412
11219,3543,POST,"1'   )    )     )   and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )   and    (    (     (  'cenk'  =  'cenk",http://localhost:18080/,403,True,blocked,True,23,6.564,1,,942100|949110,17845706267.845688,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180346-17845706267.845688
11220,2522,GET,1  )   rlike sleep  (  5  )   and   (  5724  =  5724,http://localhost:18080/?payload=1++%29+++rlike+sleep++%28++5++%29+++and+++%28++5724++%3D++5724,403,True,blocked,True,94,5.656,1,,942100|942160|949110,178457062631.797774,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180346-178457062631.797774
11221,2522,POST,1  )   rlike sleep  (  5  )   and   (  5724  =  5724,http://localhost:18080/,403,True,blocked,True,23,6.108,1,,942100|942160|949110,178457062634.988273,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180346-178457062634.988273
11222,1085,GET,1' in boolean mode  )   or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --,http://localhost:18080/?payload=1%27+in+boolean+mode++%29+++or+4240++%3D++++%28++select+4240+from+pg_sleep++%28++5+++%29++++%29+++--,403,True,blocked,True,132,5.61,1,,942100|942151|942160|949110,178457062682.436887,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180346-178457062682.436887
11223,1085,POST,1' in boolean mode  )   or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --,http://localhost:18080/,403,True,blocked,True,23,6.256,1,,942100|942151|942160|949110,178457062627.786632,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180346-178457062627.786632
11224,1925,GET,"1' and   (  select 9067 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9067  =  9067,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and 'ankn'  =  'ankn",http://localhost:18080/?payload=1%27+and+++%28++select+9067+from++%28++select+count++%28++%2A++%29++%2Cconcat++%28++0x7171706a71%2C++%28++select+++%28++elt++%28++9067++%3D++9067%2C1+++%29++++%29+++++%29++%2C0x717a767a71%2Cfloor++%28++rand++%28++0++%29++%2A2+++%29++++%29+++x+from+information_schema.character_sets+group+by+x++%29++a++%29+++and+%27ankn%27++%3D++%27ankn,403,True,blocked,True,368,7.733,1,,942100|942140|942151|942190|949110,178457062696.793669,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: Common DB Names Detected"", ""SQL Injection Attack: SQL function name detected"", ""Detects MSSQL code execution and information gathering attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 20)""]",transactions/20260720/20260720-1803/20260720-180346-178457062696.793669
11225,1925,POST,"1' and   (  select 9067 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9067  =  9067,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and 'ankn'  =  'ankn",http://localhost:18080/,403,True,blocked,True,23,7.572,1,,942100|942140|942151|942190|949110,17845706265.677189,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: Common DB Names Detected"", ""SQL Injection Attack: SQL function name detected"", ""Detects MSSQL code execution and information gathering attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 20)""]",transactions/20260720/20260720-1803/20260720-180346-17845706265.677189
11226,4741,GET,"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual and    (    (     (  '%'  =  '",http://localhost:18080/?payload=select+dbms_pipe.receive_message++%28++chr++%28++66++%29++%7C%7Cchr++%28++67++%29++%7C%7Cchr++%28++79++%29++%7C%7Cchr++%28++101++%29++%2C5++%29+++from+dual+and++++%28++++%28+++++%28++%27%25%27++%3D++%27,403,True,blocked,True,234,6.102,1,,933160|942100|949110,178457062648.998694,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180346-178457062648.998694
11227,4741,POST,"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual and    (    (     (  '%'  =  '",http://localhost:18080/,403,True,blocked,True,23,6.708,1,,933160|942100|949110,178457062683.512105,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180346-178457062683.512105
11228,4089,GET,select count  (  *  ,http://localhost:18080/?payload=select+count++%28++%2A++,200,False,bypass,True,56,6.899,1,,,17845706263.388550,[],transactions/20260720/20260720-1803/20260720-180346-17845706263.388550
11229,4089,POST,select count  (  *  ,http://localhost:18080/,200,False,bypass,True,23,10.854,1,,,178457062654.287533,[],transactions/20260720/20260720-1803/20260720-180346-178457062654.287533
11230,2438,GET,admin'  )   or '1'  =  '1,http://localhost:18080/?payload=admin%27++%29+++or+%271%27++%3D++%271,403,True,blocked,True,69,6.116,1,,942100|949110,178457062658.358011,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180346-178457062658.358011
11231,2438,POST,admin'  )   or '1'  =  '1,http://localhost:18080/,403,True,blocked,True,23,6.786,1,,942100|949110,178457062656.246431,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180346-178457062656.246431
11232,92,GET,"1""  )   as frmp where 6073  =  6073",http://localhost:18080/?payload=1%22++%29+++as+frmp+where+6073++%3D++6073,403,True,blocked,True,73,5.21,1,,942100|949110,178457062672.410164,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180346-178457062672.410164
11233,92,POST,"1""  )   as frmp where 6073  =  6073",http://localhost:18080/,403,True,blocked,True,23,7.155,1,,942100|949110,178457062622.418133,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180346-178457062622.418133
11234,1940,GET,"  (  select   (  case when   (  1938  =  1938  )   then dbms_pipe.receive_message  (  chr  (  118  )  ||chr  (  118  )  ||chr  (  112  )  ||chr  (  76  )  ,5  )   else 1938 end  )   from dual  )  ",http://localhost:18080/?payload=++%28++select+++%28++case+when+++%28++1938++%3D++1938++%29+++then+dbms_pipe.receive_message++%28++chr++%28++118++%29++%7C%7Cchr++%28++118++%29++%7C%7Cchr++%28++112++%29++%7C%7Cchr++%28++76++%29++%2C5++%29+++else+1938+end++%29+++from+dual++%29++,403,True,blocked,True,276,7.464,1,,933160|942100|942230|949110,178457062691.600922,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180346-178457062691.600922
11235,1940,POST,"  (  select   (  case when   (  1938  =  1938  )   then dbms_pipe.receive_message  (  chr  (  118  )  ||chr  (  118  )  ||chr  (  112  )  ||chr  (  76  )  ,5  )   else 1938 end  )   from dual  )  ",http://localhost:18080/,403,True,blocked,True,23,6.78,1,,933160|942100|942230|949110,17845706264.204416,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180346-17845706264.204416
11236,292,GET," select * from users where id  =  '1' or ||/1  =  1 union select 1,version  (    )   -- 1'",http://localhost:18080/?payload=+select+%2A+from+users+where+id++%3D++%271%27+or+%7C%7C%2F1++%3D++1+union+select+1%2Cversion++%28++++%29+++--+1%27,403,True,blocked,True,146,6.631,1,,942100|942190|949110,178457062671.800494,"[""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180346-178457062671.800494
