probe_index,source_row,transaction_id,http_status,rule_ids,messages,audit_file,audit_bytes,parse_error
12455,1689,178457063160.901374,403,942100|942160|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063160.901374,3126,
12564,777,178457063161.283075,403,942100|942160|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063161.283075,3145,
12646,3156,178457063161.516621,403,942100|949110,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180351-178457063161.516621,2622,
12422,6491,178457063161.745983,403,942100|942190|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063161.745983,3330,
12606,1303,178457063161.921837,403,942100|949110,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180351-178457063161.921837,2199,
12594,2471,178457063162.057574,403,942100|942160|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063162.057574,3154,
12626,3025,178457063162.144322,403,942100|942230|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063162.144322,3466,
12479,2539,178457063162.219281,403,942100|942160|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063162.219281,3181,
12620,6483,178457063162.294387,403,942100|949110,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180351-178457063162.294387,2263,
12521,5923,178457063162.450448,403,942100|942151|949110,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063162.450448,3346,
12638,288,178457063162.653449,200,,[],transactions/20260720/20260720-1803/20260720-180351-178457063162.653449,1103,
12609,3231,178457063162.834086,403,942100|949110,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180351-178457063162.834086,2488,
12404,850,178457063163.646355,403,933160|942100|942230|949110,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180351-178457063163.646355,5733,
12501,4523,178457063164.210118,403,942100|949110,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180351-178457063164.210118,2246,
12440,5533,178457063164.224065,403,942100|949110,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180351-178457063164.224065,2283,
12537,1674,178457063164.416546,403,942100|942151|949110,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063164.416546,3361,
12453,4097,178457063164.717868,200,,[],transactions/20260720/20260720-1803/20260720-180351-178457063164.717868,1057,
12382,3052,178457063165.047789,403,942100|942151|949110,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063165.047789,3389,
12413,6090,178457063165.312778,403,942100|942230|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063165.312778,3451,
12531,2482,178457063166.839602,403,933160|942100|942230|949110,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180351-178457063166.839602,4793,
12614,4467,178457063167.049547,403,942100|949110,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180351-178457063167.049547,2168,
12385,699,178457063167.272227,403,933160|942100|942230|949110,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180351-178457063167.272227,5257,
12474,2037,178457063167.284542,403,942100|942151|949110,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063167.284542,3370,
12647,3156,178457063167.422836,403,942100|949110,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180351-178457063167.422836,2423,
12592,4062,178457063167.476408,200,,[],transactions/20260720/20260720-1803/20260720-180351-178457063167.476408,1003,
12660,3893,178457063167.480237,403,942100|942160|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063167.480237,3223,
12442,5998,178457063167.830848,403,942100|942160|942170|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Detects SQL benchmark and sleep injection attempts including conditional queries"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180351-178457063167.830848,4029,
12378,1765,178457063168.430993,403,942100|942140|942151|942190|949110,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: Common DB Names Detected"", ""SQL Injection Attack: SQL function name detected"", ""Detects MSSQL code execution and information gathering attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 20)""]",transactions/20260720/20260720-1803/20260720-180351-178457063168.430993,6604,
12420,6116,178457063168.553015,200,,[],transactions/20260720/20260720-1803/20260720-180351-178457063168.553015,986,
12499,5072,178457063168.920261,403,942100|949110,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180351-178457063168.920261,2324,
12446,3688,178457063169.108281,403,942100|949110,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180351-178457063169.108281,2394,
12419,1969,178457063169.524599,403,942100|942160|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063169.524599,3126,
12485,3165,178457063169.725707,403,942100|949110,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180351-178457063169.725707,2236,
12569,138,17845706317.307948,403,942100|942190|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-17845706317.307948,3333,
12495,3352,17845706317.961117,403,942100|949110,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180351-17845706317.961117,2240,
12618,5215,178457063170.267796,403,942100|949110,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180351-178457063170.267796,2300,
12552,2490,178457063170.686833,403,942100|942160|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063170.686833,3091,
12505,2763,178457063171.035125,403,942100|942140|942230|949110,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: Common DB Names Detected"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180351-178457063171.035125,4613,
12515,928,178457063171.469961,403,942360|949110,"[""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180351-178457063171.469961,2600,
12377,4351,178457063171.585562,403,942100|949110,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180351-178457063171.585562,2223,
12615,4467,178457063171.744565,403,942100|949110,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180351-178457063171.744565,2223,
12480,37,178457063171.850308,403,942100|942160|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063171.850308,2943,
12530,2482,178457063173.450226,403,933160|942100|942230|949110,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180351-178457063173.450226,4953,
12622,3215,178457063173.511286,403,933160|942100|942230|949110,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180351-178457063173.511286,5544,
12478,2539,178457063173.525600,403,942100|942160|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063173.525600,3200,
12601,3055,178457063173.831453,200,,[],transactions/20260720/20260720-1803/20260720-180351-178457063173.831453,1058,
12590,2658,178457063174.151810,403,942100|942360|949110,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack Detected via libinjection"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180351-178457063174.151810,4271,
12527,5989,178457063175.482820,403,942100|942190|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063175.482820,3360,
12625,3627,178457063175.706327,403,942100|949110,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180351-178457063175.706327,2241,
12426,2529,178457063176.256477,403,933160|942100|942230|949110,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180351-178457063176.256477,5613,
12662,1484,178457063176.689235,403,933160|942100|949110,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063176.689235,3553,
12575,6368,178457063177.504236,403,942100|949110,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180351-178457063177.504236,2247,
12513,2512,178457063177.538059,403,942100|942160|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063177.538059,3239,
12565,777,178457063178.270252,403,942100|942160|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063178.270252,3137,
12412,6090,178457063178.399250,403,942100|942230|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063178.399250,3519,
12492,2064,178457063178.411433,403,933160|942100|942230|949110,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180351-178457063178.411433,5532,
12517,389,178457063179.367217,403,942100|942230|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063179.367217,3222,
12434,991,17845706318.002722,403,942100|942151|949110,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-17845706318.002722,3777,
12612,2730,17845706318.206915,403,942100|949110,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180351-17845706318.206915,2151,
12560,6408,17845706318.421554,403,933160|942100|942151|942160|949110,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 20)""]",transactions/20260720/20260720-1803/20260720-180351-17845706318.421554,5632,
12540,5260,178457063180.414620,403,942100|949110,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180351-178457063180.414620,2806,
12380,5663,178457063180.421180,403,942100|942190|942360|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180351-178457063180.421180,4398,
12490,2470,178457063180.617404,403,942100|942160|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063180.617404,3194,
12396,3771,178457063180.666905,403,933160|942100|942151|949110,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180351-178457063180.666905,5038,
12589,3333,178457063180.892340,403,933160|942100|942230|949110,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180351-178457063180.892340,5197,
12407,2676,178457063181.686861,200,,[],transactions/20260720/20260720-1803/20260720-180351-178457063181.686861,1058,
12487,3149,178457063182.649273,403,942100|942160|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063182.649273,3185,
12402,1461,178457063183.588876,403,942100|942151|942160|949110,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180351-178457063183.588876,4488,
12510,1399,178457063183.596654,403,942100|949110,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180351-178457063183.596654,2538,
12602,1589,178457063183.982799,403,933160|942100|942151|942160|949110,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 20)""]",transactions/20260720/20260720-1803/20260720-180351-178457063183.982799,5674,
12506,1854,178457063184.092753,403,942100|942151|949110,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063184.092753,3739,
12528,1343,178457063184.169361,200,,[],transactions/20260720/20260720-1803/20260720-180351-178457063184.169361,996,
12648,5729,178457063184.279402,403,942100|942190|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063184.279402,3411,
12588,3333,178457063184.306386,403,933160|942100|942230|949110,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180351-178457063184.306386,5549,
12534,1336,178457063184.562184,403,942100|942190|942360|949110,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 20)""]",transactions/20260720/20260720-1803/20260720-180351-178457063184.562184,5124,
12411,2452,178457063185.067986,403,942100|942230|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063185.067986,3349,
12548,2635,178457063185.092582,403,942100|942160|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063185.092582,3342,
12468,3235,178457063185.220490,403,933160|942100|949110,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063185.220490,3649,
12611,4910,178457063185.250812,403,942100|949110,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063185.250812,2882,
12574,6368,178457063185.790487,403,942100|949110,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180351-178457063185.790487,2216,
12416,2413,178457063186.132681,403,933160|942100|942230|949110,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180351-178457063186.132681,5532,
12567,1518,178457063186.135857,403,942100|942151|949110,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063186.135857,3579,
12550,1688,178457063186.494852,403,933160|942100|942230|949110,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180351-178457063186.494852,5695,
12481,37,178457063186.819315,403,942100|942160|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063186.819315,2997,
12494,3352,178457063186.957991,403,942100|949110,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180351-178457063186.957991,2207,
12559,3687,178457063187.297086,403,933160|942100|942230|949110,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180351-178457063187.297086,5210,
12610,4910,178457063187.609671,403,942100|949110,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063187.609671,2867,
12659,4334,178457063188.169703,200,,[],transactions/20260720/20260720-1803/20260720-180351-178457063188.169703,1057,
12633,2572,178457063188.585242,403,942100|942160|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063188.585242,3108,
12388,2584,178457063189.039945,200,,[],transactions/20260720/20260720-1803/20260720-180351-178457063189.039945,1149,
12405,850,178457063189.330696,403,933160|942100|942230|949110,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180351-178457063189.330696,5329,
12414,3101,178457063189.342149,403,942100|949110,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180351-178457063189.342149,2164,
12507,1854,178457063189.904160,403,942100|942151|949110,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063189.904160,3583,
12449,3418,17845706319.695648,403,933160|942100|942151|942230|949110,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack: SQL function name detected"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 20)""]",transactions/20260720/20260720-1803/20260720-180351-17845706319.695648,6994,
12580,4744,178457063190.385979,403,942230|949110,"[""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180351-178457063190.385979,3389,
12654,3269,178457063190.488750,403,942100|942160|942170|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Detects SQL benchmark and sleep injection attempts including conditional queries"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180351-178457063190.488750,3993,
12500,4523,178457063190.889210,403,942100|949110,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180351-178457063190.889210,2217,
12522,5560,178457063190.925700,403,942100|942190|942270|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Looking for basic sql injection. Common attack string for mysql, oracle and others"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180351-178457063190.925700,4378,
12516,389,178457063191.113510,403,942100|942230|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063191.113510,3198,
12432,1823,178457063191.624607,403,942100|942190|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects MSSQL code execution and information gathering attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063191.624607,3401,
12653,4721,178457063191.684158,403,942100|949110,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180351-178457063191.684158,2226,
12438,3613,178457063192.348137,403,942100|949110,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180351-178457063192.348137,2333,
12645,2020,178457063193.156596,403,942100|942230|942360|949110,"[""SQL Injection Attack Detected via libinjection"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Detects concatenated basic SQL injection and SQLLFI attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 20)""]",transactions/20260720/20260720-1803/20260720-180351-178457063193.156596,5354,
12595,2471,178457063193.243200,403,942100|942160|949110,"[""SQL Injection Attack Detected via libinjection"", ""Detects blind sqli tests using sleep() or benchmark()"", ""Inbound Anomaly Score Exceeded (Total Score: 10)""]",transactions/20260720/20260720-1803/20260720-180351-178457063193.243200,3145,
12616,3294,178457063193.710395,403,933160|942100|942230|949110,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Inbound Anomaly Score Exceeded (Total Score: 15)""]",transactions/20260720/20260720-1803/20260720-180351-178457063193.710395,5544,
12584,6023,178457063193.743268,403,933160|942100|942230|942320|949110,"[""PHP Injection Attack: High-Risk PHP Function Call Found"", ""SQL Injection Attack Detected via libinjection"", ""Detects conditional SQL injection attempts"", ""Detects MySQL and PostgreSQL stored procedure/function injections"", ""Inbound Anomaly Score Exceeded (Total Score: 20)""]",transactions/20260720/20260720-1803/20260720-180351-178457063193.743268,7180,
12508,610,178457063195.040180,403,942100|949110,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180351-178457063195.040180,2288,
12399,4115,178457063195.391588,403,942100|949110,"[""SQL Injection Attack Detected via libinjection"", ""Inbound Anomaly Score Exceeded (Total Score: 5)""]",transactions/20260720/20260720-1803/20260720-180351-178457063195.391588,2225,
